Timestamp,Defrost case 1,Always off,Ambient Dry Bulb Ta,Ambient Dry Bulb Tb,Ambient Wet Bulb,Ceiling Temp,Front Wall Temp,Right Wall Temp,Left Wall Temp,Rear Wall Temp,Discharge Air 2 in LE,Discharge Air 12 in LE,Discharge Air 24 in LE,Discharge Air 36 in LE,Discharge Air Center,Discharge Air 36 in RE,Discharge Air 24 in RE,Discharge Air 12in RE,Discharge Air 2 in RE,Secondary Air 2 in LE,Secondary Air 12 in LE,Secondary Air 24 in LE,Secondary Air 36 in LE,Secondary Air Center,Secondary Air 36 in RE,Secondary Air 24 in RE,Secondary Air 12in RE,Secondary Air 2 in RE,Return Air 2 in LE,Return Air 12 in LE,Return Air 24 in LE,Return Air 36 in LE,Return Air Center,Return Air 36 in RE,Return Air 24 in RE,Return Air 12in RE,Return Air 2 in RE,Left TXV Inlet,Into Left Distrubutor ,Left TXV Bulb,Left Coil Inlet 1,Left Coil Inlet 2,Left Coil Inlet 3,Left Coil Inlet 4,Left Coil Inlet 5,Left Coil Inlet 6,Right TXV Inlet ,Into Right Distributor ,Right TXV Bulb ,Right Coil Inlet 1,Right Coil Inlet 2,Right Coil Inlet 3,Right Coil Inlet 4,Right Coil Inlet 5,Right Coil Inlet 6,Air in left evap 6 in LE,Air in left evap 6 in RE,Air off left evap 6 in LE,Air off left evap 6 in RE,Air in right evap 6 in LE,Air in right evap 6 in RE,Air off right evap 6 in LE,Air off right evap 6 in RE,PS Top shelf LE Rear,PS Top shelf LE Front,PS Top shelf CTR Rear,PS Top shelf CTR Front,PS Top shelf RE Rear ,PS Top shelf RE Front,PS Second shelf LE Rear ,PS Second shelf LE Front,PS Second shelf CTR Rear,PS Second shelf CTR Front,PS Second shelf RE Rear ,PS Second shelf RE Front,PS Third shelf LE Rear ,PS Third shelf LE Front,PS Third shelf CTR Rear,PS Third shelf CTR Front,PS Third shelf RE Rear ,PS Third shelf RE Front,PS Fourth shelf LE Rear ,PS Fourth shelf LE Front,PS Fourth shelf CTR Rear,PS Fourth shelf CTR Front,PS Fourth shelf RE Rear ,PS Fourth shelf RE Front,PS BC LE Rear ,PS BC LE Front,PS BC CTR Rear,PS BC CTR Front,PS BC RE Rear ,PS BC RE Front,Water in HeatX,Water out  HeatX,Ref Temp in HeatX,Ref Temp out HeatX,Discharge line from Comp,Suction line into Comp,Suction Pressure,Discharge Pressure,Case Volts,Case Amps,Case Watts,Compressor Volts,Compressor Amps,Compressor Watts,Run Time,Left S.H.,Right S.H.,Evap,Liqcond,Total Case Watts,Total Comp Watts,AVG Prod Temp
06/12/2026 16:03:36,0.000000,0.000000,74.956907,74.122210,63.546250,74.581876,75.744950,73.836488,74.868596,74.754522,45.394089,43.463610,43.125687,43.086844,44.553882,43.248370,43.407645,43.335239,44.997412,47.957304,45.632177,44.962600,44.663858,44.650714,44.992793,44.544216,44.372990,44.734488,45.786079,42.520026,42.545531,44.113077,45.078774,43.834195,43.500327,43.299794,44.181858,43.327278,42.380577,43.278126,42.879052,42.558455,42.806130,43.449195,43.242065,43.318380,42.462611,42.293018,43.038012,42.579565,42.591808,42.492972,42.971664,42.913660,42.757337,42.890389,42.906301,42.927815,43.041338,43.079091,42.954411,43.029046,43.030940,38.331785,40.274560,36.568860,37.394968,38.823408,39.831152,39.593787,37.210390,35.328432,36.868502,38.093397,40.207551,38.288460,39.035734,36.399283,37.099230,38.251792,39.155106,38.688707,38.276979,38.337034,36.655102,38.486256,38.393538,37.049696,41.119220,36.532340,39.010099,36.985531,40.116748,79.626196,80.097778,77.630299,77.062464,80.804588,79.782588,67.348770,155.418781,124.280000,1.068600,119.840000,123.530000,0.000000,0.010000,1832307.504844,0.875374,0.635260,42.402752,92.054278,Inf,Inf,38.213588
06/12/2026 16:04:36,0.000000,0.000000,74.987866,74.095271,64.110095,74.566494,75.765039,73.811363,74.896453,74.759989,45.322546,43.412520,43.067552,43.030792,44.521157,43.178723,43.322245,43.234471,44.911819,47.879440,45.623672,44.901423,44.600467,44.583817,44.942162,44.427822,44.289468,44.632164,45.602495,42.521538,42.309661,44.576404,45.080140,43.651343,43.704507,43.128369,44.258319,43.274316,42.331947,43.231744,42.765355,42.524666,42.729357,43.399689,43.215370,43.280218,42.390140,42.266673,42.944690,42.527923,42.500957,42.411775,42.883490,42.855281,42.682696,42.845182,42.824381,42.899466,42.967597,43.014573,42.849487,42.981207,42.985267,38.368419,40.275426,36.613097,37.380516,38.865468,39.852885,39.581263,37.251775,35.340662,36.908921,38.111227,40.251887,38.281236,39.057635,36.409666,37.127294,38.256410,39.169064,38.710176,38.271963,38.340409,36.682820,38.527515,38.395065,37.056975,41.171426,36.568028,39.074361,37.013246,40.163299,78.697076,79.136039,76.889193,76.646814,80.794035,79.732207,67.262046,155.391426,124.230000,1.066700,119.890000,123.430000,0.000000,0.010000,1832367.503786,0.894362,0.607308,42.337382,92.042238,Inf,Inf,38.235938
06/12/2026 16:05:36,0.000000,0.000000,74.973304,74.134818,64.075232,74.596657,75.759288,73.829286,74.883521,74.796912,45.292107,43.387714,42.988736,42.993743,44.443859,43.139486,43.252733,43.184703,44.852894,47.891863,45.486458,44.832484,44.522300,44.560422,44.867532,44.377688,44.199811,44.643321,45.510357,42.595098,42.393761,44.183014,44.972590,43.748462,43.459981,43.040407,44.089813,43.235062,42.246068,43.156935,42.701513,42.449822,42.650471,43.306386,43.084734,43.192339,42.288103,42.218234,42.868373,42.453763,42.400961,42.368448,42.760706,42.772625,42.576743,42.816978,42.762983,42.837635,42.874279,42.967800,42.794361,42.921700,42.886753,38.390772,40.252794,36.654085,37.411961,38.917594,39.862638,39.621407,37.274791,35.403622,36.929990,38.164949,40.271329,38.367845,39.061666,36.458789,37.167528,38.341629,39.184022,38.767953,38.310441,38.406701,36.715180,38.592400,38.438326,37.128612,41.200427,36.624632,39.084213,37.036835,40.191201,78.583652,78.837599,76.917923,76.573104,80.732848,79.710081,67.229319,155.041002,123.990000,1.070200,119.610000,123.490000,0.000000,0.010000,1832427.503081,0.844235,0.555673,42.312700,91.887879,Inf,Inf,38.274478
06/12/2026 16:06:36,0.000000,0.000000,75.024923,74.131099,63.578800,74.560504,75.763700,73.839630,74.859723,74.771844,45.309332,43.307559,42.948936,42.932381,44.437827,43.066283,43.227836,43.127322,44.803986,47.864958,45.518122,44.770385,44.505314,44.477706,44.786178,44.305490,44.180906,44.542051,45.633276,42.474682,42.288548,44.262155,44.865521,43.585518,43.356360,43.097410,44.153318,43.145811,42.249433,43.090941,42.697087,42.391795,42.654415,43.230013,43.071995,43.114025,42.288360,42.174984,42.813404,42.387342,42.389089,42.306487,42.759819,42.703055,42.562065,42.755755,42.743580,42.773442,42.850748,42.914855,42.764240,42.864799,42.857308,38.402667,40.306069,36.682820,37.450178,38.938090,39.903823,39.640282,37.307428,35.403983,36.967214,38.194607,40.321886,38.376576,39.108769,36.463014,37.197397,38.340546,39.242121,38.789895,38.365096,38.418080,36.734106,38.572335,38.466383,37.136372,41.245181,36.627162,39.129648,37.093884,40.223798,78.849028,79.062315,77.085417,76.690922,80.697375,79.664477,67.174254,154.532603,124.190000,1.067000,119.280000,123.300000,0.000000,0.010000,1832487.502242,0.819786,0.542249,42.271155,91.663518,Inf,Inf,38.301647
06/12/2026 16:07:36,0.000000,0.000000,75.012864,74.100422,64.200452,74.572639,75.774130,73.831050,74.884903,74.760691,45.815671,43.798923,43.509403,43.632158,44.681236,43.667690,43.797037,43.800546,45.244097,47.967501,45.746981,45.118791,44.863470,44.787690,45.159465,44.661912,44.596422,44.895189,47.179621,44.627968,44.087034,46.062392,46.116186,46.210208,46.489453,44.811743,47.191627,43.889285,42.938412,43.297918,43.327404,43.159310,43.285390,43.528925,43.469693,43.585958,43.039588,42.838501,43.106680,43.113704,43.151964,43.022906,43.241503,43.232286,43.077341,43.692556,43.810471,43.675377,43.789152,44.011489,43.825116,43.911511,43.917955,38.451716,40.321086,36.721798,37.487431,38.981451,39.952420,39.666180,37.366117,35.470789,37.019262,38.236860,40.329732,38.418881,39.128097,36.507480,37.223251,38.371219,39.262948,38.805879,38.385766,38.459500,36.787116,38.630809,38.490429,37.159574,41.277836,36.664872,39.173502,37.129005,40.258782,79.400728,79.601135,77.382469,76.886965,80.640344,79.585367,68.394410,154.297098,124.080000,1.065600,120.050000,123.420000,0.000000,0.010000,1832547.501210,0.111011,-0.080227,43.186907,91.559419,Inf,Inf,38.337993
06/12/2026 16:08:36,0.000000,0.000000,75.017347,74.106601,63.591244,74.564083,75.794706,73.792454,74.890053,74.738800,45.885265,43.912105,43.537078,43.693554,44.764894,43.749699,43.972973,43.881762,45.328186,47.967099,45.833205,45.211598,44.940540,44.821403,45.297457,44.806560,44.730925,44.944244,46.863342,44.065641,43.750567,45.722369,46.028595,45.796748,46.665653,44.836764,47.065884,44.034457,43.027125,43.397562,43.407009,43.206891,43.384749,43.641852,43.578681,43.664924,43.058029,42.867046,43.196920,43.220182,43.232028,43.138976,43.359297,43.309092,43.142311,43.685541,43.814237,43.621677,43.838371,43.980893,43.896698,43.903276,43.917930,38.468910,40.335156,36.732392,37.501265,38.992171,39.941534,39.665582,37.354464,35.466199,37.027183,38.242561,40.344201,38.447070,39.156262,36.488606,37.249939,38.385506,39.280521,38.832729,38.398061,38.490779,36.809611,38.651270,38.536499,37.170787,41.292725,36.688696,39.196346,37.118740,40.282035,72.342318,71.897993,77.501877,77.116422,80.821393,79.594610,68.315941,152.407557,124.060000,1.067000,120.040000,123.360000,0.000000,0.010000,1832607.499560,0.269246,0.068604,43.128316,90.720330,Inf,Inf,38.351593
06/12/2026 16:09:36,0.000000,0.000000,74.949436,74.090207,64.128932,74.579346,75.752552,73.796732,74.885482,74.748172,45.744883,43.916984,43.531869,43.663216,44.770080,43.772436,43.997432,43.865877,45.280086,47.971081,45.807886,45.223786,44.943534,44.841919,45.198855,44.827051,44.714798,44.989874,46.115922,43.097500,42.990626,45.034346,45.412620,44.649323,44.342183,44.000680,45.020817,44.014208,42.962509,43.466372,43.419141,43.165478,43.395849,43.732783,43.642860,43.708455,43.003258,42.860564,43.293313,43.261714,43.273852,43.169832,43.355039,43.320607,43.167435,43.375900,43.457431,43.506572,43.763674,43.605321,43.510558,43.795692,43.820594,38.486592,40.342667,36.772677,37.501598,39.046328,39.986814,39.707862,37.393772,35.516234,37.035598,38.300423,40.375901,38.499596,39.182275,36.548340,37.281760,38.468056,39.337241,38.895218,38.411295,38.536679,36.820217,38.700250,38.528098,37.239755,41.319389,36.743388,39.228544,37.183745,40.320357,76.589285,76.844525,76.883301,76.573463,80.655159,79.520780,68.256313,152.775786,124.060000,1.066000,119.850000,123.450000,0.000000,0.010000,1832667.498441,0.382606,0.209547,43.083766,90.884393,Inf,Inf,38.390356
06/12/2026 16:10:36,0.000000,0.000000,74.928351,74.114768,63.885898,74.578459,75.768125,73.802189,74.873358,74.744074,45.570751,43.766144,43.379201,43.442614,44.676842,43.549230,43.749905,43.639805,45.102789,47.982888,45.733970,45.112647,44.842431,44.774097,45.123796,44.724359,44.595033,44.898181,45.978429,42.915149,42.639762,44.650632,45.365778,44.050613,43.729525,43.658464,44.412615,43.786591,42.723177,43.442659,43.230248,42.942281,43.178992,43.678334,43.522597,43.548240,42.802944,42.694911,43.208265,42.998440,42.997257,42.935791,43.208399,43.194112,42.988235,43.159876,43.181930,43.258299,43.418109,43.379055,43.234672,43.436538,43.424138,38.517169,40.362602,36.815264,37.534568,39.073942,39.976939,39.722547,37.418225,35.553594,37.076157,38.342684,40.381098,38.501272,39.186597,36.566281,37.297033,38.480216,39.318170,38.908348,38.431957,38.551158,36.863481,38.723440,38.577779,37.225845,41.353156,36.750802,39.257702,37.196617,40.371058,78.204703,78.509980,76.879170,76.512831,80.546554,79.513479,67.849982,152.770607,124.040000,1.070300,119.710000,123.410000,0.000000,0.010000,1832727.497966,0.663112,0.428718,42.779547,90.882088,Inf,Inf,38.411190
06/12/2026 16:11:36,0.000000,0.000000,74.949218,74.127199,64.059820,74.577100,75.767613,73.833400,74.910506,74.779537,45.531471,43.652207,43.267404,43.304488,44.673439,43.433063,43.599249,43.493516,45.060859,47.986487,45.694699,45.061078,44.772447,44.720316,45.086380,44.602803,44.504228,44.856032,45.961707,42.764434,42.826585,44.603928,45.278840,43.922753,43.615074,43.325927,44.477952,43.610814,42.628869,43.389245,43.118844,42.777264,43.044210,43.575222,43.384800,43.448125,42.673749,42.556036,43.139515,42.825608,42.814142,42.752224,43.111374,43.080345,42.915273,43.081662,43.096936,43.131175,43.258625,43.260819,43.112464,43.225708,43.249974,38.560487,40.365300,36.853808,37.550047,39.118506,39.994574,39.739535,37.442777,35.584408,37.080923,38.381442,40.409927,38.560629,39.222967,36.605698,37.331108,38.535872,39.372137,38.951312,38.463505,38.611394,36.882705,38.763634,38.600764,37.281146,41.365197,36.805384,39.289755,37.259704,40.387211,78.994082,79.208614,77.085851,76.622216,80.478327,79.511317,67.673815,152.543033,124.100000,1.070100,119.760000,123.370000,0.000000,0.010000,1832787.496966,0.741940,0.492210,42.647305,90.780722,Inf,Inf,38.445729
06/12/2026 16:12:36,0.000000,0.000000,74.959976,74.121476,63.757001,74.578933,75.766066,73.832696,74.879713,74.789301,45.483348,43.543431,43.187984,43.222846,44.623919,43.340024,43.481194,43.417571,44.985118,47.976035,45.669778,44.991875,44.732571,44.684381,45.016276,44.535287,44.415699,44.753522,45.791088,42.733686,42.455592,44.390663,45.122678,43.851853,43.639780,43.275159,44.352750,43.501443,42.534301,43.367175,42.997848,42.712433,42.928539,43.552203,43.384155,43.395982,42.565333,42.475720,43.056324,42.740189,42.717762,42.638268,43.000102,42.993496,42.814354,43.011496,42.998375,43.082663,43.152171,43.167095,43.074036,43.154805,43.153689,38.579746,40.410061,36.882840,37.569912,39.118481,40.018785,39.735773,37.443867,35.564232,37.117701,38.392110,40.412936,38.572915,39.223334,36.598398,37.348132,38.533005,39.388482,38.965901,38.467846,38.621031,36.888824,38.773125,38.601870,37.283580,41.389420,36.801874,39.302868,37.270197,40.409115,79.589097,79.792185,77.391645,76.868751,80.415723,79.458318,67.585829,152.163798,124.130000,1.065800,119.730000,123.290000,0.000000,0.010000,1832847.495034,0.785997,0.475146,42.581178,90.611578,Inf,Inf,38.456212
06/12/2026 16:13:36,0.000000,0.000000,74.957268,74.128914,64.095788,74.601763,75.774938,73.846664,74.908408,74.763496,45.442496,43.529244,43.134726,43.157842,44.581375,43.285562,43.418736,43.341066,44.973584,47.984615,45.616244,44.969058,44.681708,44.628257,44.946054,44.491754,44.311350,44.724134,45.892548,42.672163,42.313013,44.524097,44.960423,43.724873,43.359389,43.304973,44.333436,43.388855,42.450134,43.286605,42.930221,42.614476,42.827260,43.472063,43.253529,43.342329,42.508112,42.432550,42.979821,42.644330,42.603720,42.504007,42.930885,42.927523,42.733435,42.940695,42.906060,42.981138,43.066725,43.114573,42.988582,43.062336,43.083021,38.597849,40.427242,36.920887,37.589632,39.162866,40.035361,39.770178,37.486327,35.630274,37.138304,38.420628,40.435531,38.603066,39.250373,36.635146,37.365393,38.569223,39.418991,39.001279,38.505948,38.648973,36.940713,38.826101,38.626167,37.308360,41.433489,36.847522,39.332640,37.295181,40.432680,73.406057,72.894255,77.372293,77.059261,80.622652,79.441220,67.487839,151.043410,123.960000,1.068700,120.120000,123.390000,0.000000,0.010000,1832907.493958,0.779134,0.472350,42.507471,90.110220,Inf,Inf,38.488544
06/12/2026 16:14:36,0.000000,0.000000,74.989617,74.154530,64.066084,74.630247,75.755695,73.876442,74.886313,74.793367,45.430644,43.482702,43.076309,43.093292,44.555061,43.228045,43.360254,43.293111,44.943330,47.935273,45.638965,44.925237,44.596687,44.594934,44.905202,44.407493,44.303140,44.664231,45.638900,42.605959,42.367670,44.327498,45.026288,43.726363,43.660610,43.263084,44.392408,43.351353,42.431919,43.224521,42.882048,42.575509,42.822442,43.390022,43.250908,43.278398,42.473109,42.401059,42.958643,42.566482,42.539601,42.459210,42.891381,42.882879,42.716449,42.925908,42.916494,42.949423,43.028986,43.073325,42.953913,43.012304,43.032884,38.646312,40.433756,36.986702,37.632890,39.193248,40.066151,39.795916,37.529377,35.663676,37.177580,38.447480,40.482488,38.658517,39.295635,36.648865,37.421097,38.629700,39.455433,39.040387,38.542864,38.698241,36.979028,38.879498,38.690612,37.355226,41.470719,36.877445,39.386637,37.344009,40.500695,76.290500,76.502568,76.864697,76.601231,80.444005,79.369637,67.484829,150.767927,124.190000,1.070200,119.900000,123.530000,0.000000,0.010000,1832967.492175,0.719315,0.453437,42.505206,89.986564,Inf,Inf,38.531006
06/12/2026 16:15:36,0.000000,0.000000,74.999945,74.128927,64.066276,74.612961,75.779369,73.846029,74.886481,74.761424,45.373360,43.391932,43.039491,43.057218,44.516422,43.157302,43.290478,43.211040,44.921052,47.875547,45.622832,44.834931,44.559365,44.558489,44.846510,44.363666,44.209300,44.591903,45.855883,42.483808,42.503417,44.456343,45.060878,43.805306,43.571681,43.120560,44.220714,43.313509,42.439723,43.196327,42.872500,42.534769,42.794114,43.381899,43.218644,43.266523,42.428713,42.362810,42.906332,42.529520,42.524002,42.433066,42.872715,42.826649,42.688755,42.922371,42.884378,42.909405,42.987733,43.040415,42.905192,42.972367,42.988160,38.698892,40.493706,37.001796,37.670132,39.188955,40.093586,39.787455,37.554043,35.664476,37.201647,38.478131,40.495297,38.684156,39.294792,36.671120,37.434047,38.639541,39.490719,39.065545,38.579984,38.703135,37.003836,38.868596,38.682797,37.347398,41.504598,36.895151,39.405476,37.344771,40.512023,78.012396,78.344430,76.905511,76.532016,80.346975,79.341014,67.413935,150.714837,124.220000,1.064700,119.960000,123.490000,0.000000,0.010000,1833027.491055,0.744489,0.454494,42.451838,89.962717,Inf,Inf,38.548527
06/12/2026 16:16:36,0.000000,0.000000,75.040283,74.163388,63.758337,74.640038,75.797969,73.876514,74.890185,74.768931,45.358276,43.384271,43.016901,43.023997,44.488520,43.114867,43.293524,43.196530,44.906835,47.891930,45.524165,44.811420,44.580978,44.513936,44.809689,44.334275,44.170794,44.560426,45.684007,42.511114,42.313584,44.276611,44.973255,43.700002,43.492977,43.144531,44.263062,43.264696,42.343845,43.160236,42.809440,42.504630,42.708082,43.323139,43.112026,43.230297,42.344118,42.330058,42.821616,42.468049,42.466936,42.381266,42.791961,42.793916,42.599796,42.864174,42.820738,42.866405,42.926081,43.026619,42.852754,42.937935,42.944930,38.702219,40.470602,37.048474,37.662273,39.246833,40.081345,39.817033,37.548786,35.712814,37.216152,38.519984,40.472543,38.722259,39.286557,36.713301,37.435077,38.688239,39.496887,39.110978,38.577040,38.786254,37.018136,38.930959,38.697949,37.403690,41.505912,36.937611,39.411336,37.405907,40.533287,78.966621,79.232219,77.066535,76.639569,80.290765,79.312707,67.366737,150.524976,124.130000,1.067700,120.130000,123.580000,0.000000,0.010000,1833087.490793,0.743947,0.405327,42.416289,89.877386,Inf,Inf,38.572015
06/12/2026 16:17:36,0.000000,0.000000,75.032146,74.126489,64.269610,74.635440,75.775653,73.858377,74.880948,74.741524,45.886230,43.905617,43.583672,43.726864,44.731136,43.733882,43.826863,43.845283,45.268738,48.024784,45.811858,45.171291,44.874377,44.799474,45.121810,44.685572,44.600903,44.943467,47.014606,44.400642,44.257486,46.003703,46.251670,46.142784,45.803255,44.890106,46.405914,44.016944,43.065343,43.369064,43.437180,43.289735,43.357129,43.612048,43.508510,43.694394,43.118688,42.975136,43.140055,43.239251,43.243903,43.088961,43.267603,43.293812,43.123955,43.761065,43.887673,43.768381,43.860590,44.022839,43.861029,43.949174,43.975784,38.738148,40.483112,37.080498,37.710855,39.302376,40.127137,39.843772,37.607865,35.768484,37.225360,38.577737,40.534628,38.735050,39.349617,36.723888,37.491185,38.727488,39.531904,39.135425,38.626029,38.774330,37.061472,38.946811,38.741611,37.446538,41.549198,36.942219,39.453555,37.426571,40.573686,79.650308,79.852080,77.436123,76.890497,80.221192,79.226109,68.584853,150.324919,124.260000,1.067800,119.880000,123.520000,0.000000,0.010000,1833147.489715,0.040129,-0.188880,43.328935,89.787396,Inf,Inf,38.607885
06/12/2026 16:18:36,0.000000,0.000000,75.110107,74.120393,63.806843,74.638324,75.767138,73.824887,74.885366,74.745520,45.906966,43.982094,43.589551,43.750529,44.760028,43.766757,43.980995,43.883206,45.335456,48.055937,45.888155,45.261023,44.975529,44.861653,45.164490,44.777339,44.709424,44.949464,46.639565,44.125232,43.917740,46.044419,46.054041,45.616115,45.604914,44.543010,46.188916,44.159015,43.108821,43.506862,43.508057,43.340439,43.460599,43.762418,43.660215,43.793547,43.120029,43.051988,43.233563,43.297639,43.285071,43.231089,43.357042,43.401790,43.195526,43.754073,43.831117,43.748661,43.898561,43.988894,43.748568,43.941536,43.871610,38.793510,40.482426,37.130667,37.706160,39.313567,40.141401,39.859313,37.619029,35.780560,37.273960,38.595355,40.540574,38.772786,39.355571,36.738726,37.491423,38.745379,39.556390,39.170069,38.637286,38.821331,37.070097,38.985435,38.756413,37.463574,41.557791,36.986246,39.493882,37.468768,40.604710,74.642429,74.394114,77.208050,77.026445,80.391034,79.246977,68.508909,149.541845,124.270000,1.067300,119.810000,123.540000,0.000000,0.010000,1833207.487940,0.234536,-0.038763,43.272326,89.434379,Inf,Inf,38.630413
06/12/2026 16:19:36,0.000000,0.000000,75.083812,74.130855,64.107166,74.659530,75.777765,73.845268,74.898748,74.767777,45.975988,44.031988,43.670176,43.820973,44.818120,43.847725,44.027599,43.921922,45.390519,48.064571,45.968989,45.328710,45.038860,44.939009,45.229852,44.877773,44.770486,45.072693,46.785698,44.198613,43.711308,46.095291,45.845965,45.766339,46.024161,44.784537,46.009727,44.213607,43.168313,43.573782,43.612535,43.355861,43.548617,43.872769,43.775405,43.842612,43.191081,43.069931,43.381193,43.357496,43.358627,43.260324,43.506498,43.474134,43.300364,43.815859,43.924263,43.731291,43.992876,44.053384,43.853426,43.936748,43.904431,38.785938,40.535202,37.138558,37.709531,39.337219,40.157980,39.866730,37.607021,35.794660,37.243683,38.592498,40.537957,38.784286,39.355597,36.751805,37.494765,38.761956,39.547164,39.198773,38.618331,38.842097,37.077641,39.002007,38.761515,37.489902,41.563541,37.013260,39.501047,37.452080,40.620231,76.281413,76.410786,76.907409,76.587883,80.220826,79.193186,68.514154,149.069056,124.200000,1.065400,119.840000,123.500000,0.000000,0.010000,1833267.486246,0.297545,0.104956,43.276237,89.220643,Inf,Inf,38.638099
06/12/2026 16:20:36,0.000000,0.000000,75.061895,74.128364,64.031900,74.636080,75.776713,73.826025,74.892615,74.755306,46.035363,44.103782,43.714807,43.883731,44.882114,43.904780,44.088341,43.992757,45.469633,48.142989,45.981563,45.426806,45.108092,44.980659,45.324213,44.945897,44.889328,45.123185,46.880215,43.931298,43.924007,46.022677,45.966689,45.766765,46.236760,44.661930,46.514817,44.309751,43.226836,43.649384,43.668931,43.415347,43.606070,43.937654,43.812230,43.893067,43.250355,43.122190,43.449099,43.434181,43.401175,43.350711,43.556058,43.532071,43.372795,43.847458,43.988177,43.806186,44.044161,44.088882,43.928401,44.014346,43.952528,38.837430,40.539465,37.178658,37.752322,39.366693,40.166277,39.892747,37.645928,35.826125,37.292742,38.667517,40.578428,38.824845,39.390394,36.800469,37.538080,38.810057,39.586827,39.226104,38.673906,38.880447,37.139514,39.044358,38.806527,37.505812,41.600026,37.053049,39.525007,37.506601,40.644598,77.957706,78.206814,76.918557,76.533261,80.111432,79.110100,68.594856,148.988774,124.120000,1.067100,119.880000,123.520000,0.000000,0.010000,1833327.486040,0.312996,0.112711,43.336388,89.184305,Inf,Inf,38.676698
06/12/2026 16:21:36,0.000000,0.000000,74.980735,74.133377,63.837964,74.646577,75.771160,73.853874,74.870366,74.758405,46.045389,44.135314,43.764776,43.946124,44.934357,43.956210,44.173560,44.055626,45.518619,48.127250,46.052824,45.495208,45.186153,45.043406,45.382601,45.012633,44.940437,45.232073,47.141319,44.409443,44.030079,46.186638,45.870410,45.787724,46.013541,44.689351,46.548733,44.327718,43.287398,43.723952,43.729064,43.461019,43.681437,43.995890,43.910381,43.950788,43.322604,43.185234,43.504345,43.471877,43.478316,43.412499,43.646345,43.619649,43.458635,43.880186,44.044264,43.825445,44.096621,44.119858,43.939649,44.074261,44.041723,38.846882,40.558585,37.214219,37.777792,39.391671,40.203566,39.894286,37.665148,35.847161,37.322193,38.674848,40.613897,38.843182,39.415332,36.805145,37.560431,38.814721,39.625199,39.251261,38.704604,38.926581,37.153909,39.092255,38.826195,37.528607,41.630387,37.079159,39.567671,37.562633,40.693367,78.970217,79.217609,77.132369,76.686887,80.047348,79.147140,68.660312,148.717174,124.160000,1.064000,119.590000,123.530000,0.000000,0.010000,1833387.483926,0.338809,0.119202,43.385143,89.061273,Inf,Inf,38.703030
06/12/2026 16:22:36,0.000000,0.000000,74.996281,74.112997,63.849864,74.623305,75.799405,73.817045,74.896460,74.731264,46.119139,44.205293,43.852330,43.974604,45.004407,44.043006,44.259354,44.125649,45.598981,48.203429,46.054411,45.532386,45.275444,45.088924,45.518161,45.077757,45.020513,45.255646,46.934188,44.191092,44.139504,46.064439,46.284841,45.829103,46.516861,44.841398,46.398830,44.396725,43.349911,43.792571,43.814317,43.548933,43.727174,44.070985,43.960929,44.033205,43.375685,43.225157,43.591253,43.602221,43.560479,43.504760,43.673660,43.672710,43.477046,43.956910,44.081134,43.933368,44.162835,44.234728,44.033938,44.139600,44.085942,38.876825,40.570410,37.247760,37.805041,39.425922,40.212671,39.929825,37.704322,35.912998,37.350212,38.724006,40.620987,38.891326,39.440512,36.840618,37.593219,38.874376,39.631812,39.288309,38.718772,38.957512,37.188004,39.117922,38.835984,37.557860,41.673922,37.101271,39.593015,37.571687,40.705027,79.734029,79.917972,77.448712,76.919109,79.997345,79.063373,68.780638,148.381965,124.280000,1.066600,120.010000,123.560000,0.000000,0.010000,1833447.484050,0.317876,0.116558,43.474695,88.909220,Inf,Inf,38.732071
06/12/2026 16:23:36,0.000000,0.000000,74.965693,74.136924,63.634792,74.638973,75.767786,73.880100,74.855016,74.736292,46.133461,44.267428,43.907037,44.067886,45.046774,44.115674,44.300324,44.221423,45.675887,48.201574,46.140020,45.611924,45.319986,45.174635,45.467597,45.178235,45.085627,45.345255,47.227159,44.475413,44.158714,46.413302,45.979945,45.997441,46.166735,44.827026,46.610483,44.478511,43.379147,43.864770,43.843735,43.585819,43.792072,44.125333,43.998622,44.064067,43.370150,43.284137,43.636938,43.661065,43.611790,43.568798,43.759177,43.741308,43.549169,44.041706,44.122845,43.990872,44.217244,44.267654,44.077833,44.184805,44.127154,38.929336,40.577897,37.270311,37.789918,39.461099,40.209047,39.942283,37.728304,35.919761,37.352694,38.743696,40.628331,38.912805,39.468151,36.843668,37.629855,38.898158,39.659806,39.321167,38.742022,38.987373,37.190957,39.133756,38.884478,37.558697,41.693491,37.150139,39.620157,37.601550,40.730811,75.881549,75.965428,77.007789,76.958904,80.136513,79.042006,68.798507,147.840547,124.260000,1.065500,119.760000,123.520000,0.000000,0.010000,1833507.481713,0.376785,0.148953,43.487985,88.663144,Inf,Inf,38.752657
