Timestamp,Defrost case 1,Always off,Ambient Dry Bulb Ta,Ambient Dry Bulb Tb,Ambient Wet Bulb,Ceiling Temp,Front Wall Temp,Right Wall Temp,Left Wall Temp,Rear Wall Temp,Discharge Air 2 in LE,Discharge Air 12 in LE,Discharge Air 24 in LE,Discharge Air Center,Discharge Air 24 in RE,Discharge Air 12in RE,Discharge Air 2 in RE,Secondary Air 2 in LE,Secondary Air 12 in LE,Secondary Air 24 in LE,Secondary Air Center,Secondary Air 24 in RE,Secondary Air 12in RE,Secondary Air 2 in RE,Return Air 2 in LE,Return Air 12 in LE,Return Air 24 in LE,Return Air Center,Return Air 24 in RE,Return Air 12in RE,Return Air 2 in RE,Left TXV Inlet,Into Left Distrubutor ,Left TXV Bulb,Coil Inlet 1,Coil Inlet 2,Coil Inlet 3,Coil Outlet 1,Coil Outlet 2,Coil Outlet 3,Right TXV Inlet ,Into Right Distributor ,Right TXV Bulb ,Right Coil Inlet 1,Right Coil Inlet 2,Right Coil Inlet 3,Right Coil Inlet 4,Right Coil Inlet 5,Right Coil Inlet 6,Air in left evap 6 in LE,Air in left evap 6 in RE,Air off left evap 6 in LE,Air off left evap 6 in RE,Air in right evap 6 in LE,Air in right evap 6 in RE,Air off right evap 6 in LE,Air off right evap 6 in RE,PS Top shelf LE Rear,PS Top shelf LE Front,PS Top shelf CTR Rear,PS Top shelf CTR Front,PS Top shelf RE Rear ,PS Top shelf RE Front,PS Second shelf LE Rear ,PS Second shelf LE Front,PS Second shelf CTR Rear,PS Second shelf CTR Front,PS Second shelf RE Rear ,PS Second shelf RE Front,PS Third shelf LE Rear ,PS Third shelf LE Front,PS Third shelf CTR Rear,PS Third shelf CTR Front,PS Third shelf RE Rear ,PS Third shelf RE Front,PS Fourth shelf LE Rear ,PS Fourth shelf LE Front,PS Fourth shelf CTR Rear,PS Fourth shelf CTR Front,PS Fourth shelf RE Rear ,PS Fourth shelf RE Front,PS BC LE Rear ,PS BC LE Front,PS BC CTR Rear,PS BC CTR Front,PS BC RE Rear ,PS BC RE Front,Water in HeatX,Water out  HeatX,Ref Temp in HeatX,Ref Temp out HeatX,Discharge line from Comp,Suction line into Comp,Suction Pressure,Discharge Pressure,Case Volts,Case Amps,Case Watts,Compressor Volts,Compressor Amps,Compressor Watts,Run Time,Left S.H.,Right S.H.,Evap,Liqcond,AVG Prod Temp,Total Case Watts,Total Compressor Watts
06/22/2026 14:52:13,0.000000,0.000000,73.827935,74.788837,64.636182,79.372008,77.291357,78.246265,75.185549,74.977325,35.813569,35.293363,35.192739,36.653429,34.058848,34.296318,36.726148,37.646372,37.578154,40.179450,36.714488,39.386938,38.956855,38.154300,40.108672,39.384444,38.819154,38.757810,40.139335,38.857547,39.796922,74.952715,36.034544,36.690563,26.210002,25.572976,26.471427,34.848704,35.166627,34.954692,70.760943,33.851180,37.547149,26.050389,26.013289,26.203170,37.102294,37.320293,37.655463,38.683209,39.010175,31.122585,31.487058,39.094363,39.274775,33.763433,32.921526,40.012867,47.232078,37.249442,40.961695,38.247237,41.516767,40.293998,43.834852,36.737949,40.992386,37.786379,42.010608,35.454974,40.529460,35.531194,40.865814,36.672278,42.140465,38.723241,41.528465,38.194457,40.208935,37.570608,41.661965,38.497922,40.381473,37.956679,39.740366,39.040650,41.115502,79.285091,82.497356,122.119001,83.646127,126.131482,52.324256,45.528363,135.259550,118.589996,2.863000,276.799988,117.839996,2.128000,175.399994,2871421.995392,12.670198,13.526784,24.020365,82.767915,39.756357,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 14:53:13,0.000000,0.000000,73.881128,74.796763,64.706633,79.344297,77.273268,78.246712,75.181225,74.981870,35.800420,35.260258,35.212384,36.672800,34.073844,34.278912,36.644939,37.603709,37.551332,40.273863,36.696929,39.304370,38.903808,38.158619,40.116368,39.264692,38.611057,38.874982,39.779084,38.934993,39.794710,75.677282,36.035421,36.765330,26.196819,25.568283,26.438138,34.871003,35.211083,35.080300,71.004789,33.899798,37.524920,26.041319,25.976505,26.218899,37.092650,37.303136,37.652446,38.662982,39.030341,31.150083,31.572469,39.105037,39.261629,33.700898,32.597002,40.023959,47.215851,37.217979,40.960747,38.235245,41.508602,40.306964,43.822763,36.729736,41.011372,37.791742,42.031767,35.464707,40.414060,35.550232,40.869938,36.655627,42.146459,38.756624,41.518190,38.218626,40.232603,37.586840,41.696502,38.493745,40.392326,37.982584,39.760043,39.056411,41.126382,81.268140,83.363072,121.138396,84.822380,125.437047,52.256883,45.642165,140.552072,118.559998,2.902000,281.700012,117.940002,2.163000,180.300003,2871481.993653,12.637009,13.396599,24.128321,85.290491,39.759288,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 14:54:13,0.000000,0.000000,73.951231,74.821585,64.700968,79.368264,77.298978,78.255981,75.184806,74.973202,35.808762,35.294316,35.174629,36.640649,34.033153,34.278175,36.664770,37.750791,37.564960,40.255288,36.644642,39.319075,38.863803,38.274478,40.118490,39.309156,38.460954,38.660488,40.020147,38.842320,39.829939,75.222142,36.156718,36.534313,26.103716,25.439805,26.425934,34.690423,34.985796,34.508089,70.707492,33.867652,37.504691,25.977504,25.955153,26.068236,37.091282,37.283640,37.634428,38.663526,38.954115,31.068196,31.544951,39.061321,39.269527,33.738608,32.967940,40.011283,47.208756,37.221408,40.927629,38.221888,41.504778,40.278026,43.822458,36.739605,40.973344,37.780958,42.010051,35.432280,40.545221,35.537305,40.829135,36.673020,42.119911,38.736584,41.498659,38.184421,40.203770,37.558796,41.662566,38.496759,40.353827,37.967826,39.727685,39.046065,41.110342,79.763785,82.646563,121.980925,83.875430,126.089365,52.281470,45.411641,136.631985,118.500000,2.871000,277.799988,117.889999,2.137000,176.399994,2871541.990645,12.624834,13.595212,23.909479,83.428253,39.746145,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 14:55:13,0.000000,0.000000,74.082185,74.821021,64.806004,79.381867,77.267538,78.270444,75.166286,74.988048,35.793087,35.293701,35.175787,36.688699,34.048953,34.284207,36.657431,37.615745,37.467544,40.237056,36.711286,39.263322,38.960256,38.232785,40.154801,39.350355,38.508850,38.968294,40.040631,38.979765,39.879768,75.866764,36.071285,36.689664,26.124937,25.524089,26.435086,34.772119,35.118005,34.950845,71.010671,33.846451,37.508620,26.010085,25.940800,26.175410,37.084997,37.274703,37.620072,38.654926,39.022896,31.103796,31.538219,39.065198,39.294132,33.694545,32.698731,39.993884,47.198778,37.198040,40.934298,38.211798,41.498771,40.279939,43.793224,36.739314,40.984850,37.793836,42.010554,35.453755,40.532652,35.547699,40.851776,36.650202,42.105606,38.719571,41.493579,38.194019,40.220393,37.577684,41.650940,38.507603,40.352264,37.982605,39.719069,39.056536,41.114626,81.212906,83.348594,121.113688,84.835309,125.505291,52.103629,45.533230,140.546891,118.510002,2.899000,281.500000,117.879997,2.163000,180.000000,2871601.987709,12.664679,13.483635,24.024985,85.288052,39.745596,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 14:56:13,0.000000,0.000000,74.075361,74.774065,64.772170,79.354552,77.314721,78.230890,75.178022,74.967261,35.792260,35.211755,35.207322,36.609316,34.035902,34.226333,36.687703,37.558028,37.500315,40.219053,36.629928,39.341211,39.009056,38.262199,40.173927,39.102650,38.694795,38.651098,40.040296,38.836463,39.727843,75.297464,36.075852,36.569882,26.174901,25.524890,26.442142,34.732177,35.056355,34.729516,70.721471,33.826767,37.498385,26.033259,25.995265,26.135446,37.073314,37.259486,37.620069,38.658895,38.989296,31.080555,31.441024,39.043396,39.228671,33.739216,32.935270,39.981102,47.180555,37.202584,40.917254,38.222078,41.496536,40.257436,43.760293,36.718925,41.019797,37.791806,42.020842,35.429385,40.387763,35.546375,40.867426,36.651775,42.131276,38.726812,41.502555,38.200425,40.223699,37.556691,41.675718,38.510405,40.373585,37.972182,39.723215,39.039553,41.102526,79.414747,83.371327,122.198029,84.528762,126.396231,52.297255,45.584534,141.447652,118.730003,2.906000,282.500000,117.980003,2.172000,181.100006,2871661.984952,12.496212,13.424715,24.073670,85.711086,39.739686,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 14:57:13,0.000000,0.000000,73.961348,74.810567,64.767208,79.369858,77.293414,78.248740,75.173547,74.981371,35.761568,35.224484,35.241329,36.619159,34.063535,34.254847,36.643072,37.628362,37.462615,40.162537,36.676706,39.314416,39.035635,38.335610,40.026826,39.460842,38.697233,38.652212,40.112788,38.827868,39.785657,75.560978,36.017469,36.704918,26.173951,25.551216,26.425552,34.801864,35.151283,34.987235,70.783836,33.796084,37.483403,26.019897,25.997100,26.146322,37.058867,37.256538,37.619963,38.651286,39.026845,31.071690,31.366665,39.038691,39.247344,33.698950,32.742645,39.994216,47.179445,37.221360,40.920978,38.232438,41.473192,40.260047,43.772103,36.731281,40.975860,37.793648,41.974322,35.443644,40.491338,35.565948,40.838137,36.663926,42.107882,38.745248,41.455391,38.222146,40.176641,37.574010,41.622553,38.507360,40.337367,37.986217,39.718265,39.052869,41.086765,80.824790,82.978914,121.141941,84.487478,125.416363,52.234394,45.535761,139.653253,118.529999,2.893000,280.500000,117.680000,2.156000,179.300003,2871721.983182,12.677531,13.456016,24.027387,84.866581,39.737487,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 14:58:13,0.000000,0.000000,74.271740,74.794539,64.706520,79.361545,77.277919,78.248412,75.184136,74.974644,35.791207,35.263007,35.198731,36.583568,34.001191,34.205834,36.660135,37.603860,37.503241,40.228578,36.641265,39.294380,38.933526,38.365447,39.823471,39.459767,38.361059,38.749093,40.191872,38.798522,39.813729,75.179161,36.012017,36.555212,26.236269,25.637710,26.512434,34.676048,35.080501,34.821089,70.929962,33.881456,37.524035,26.131158,25.983656,26.238961,37.084641,37.271253,37.627875,38.680374,38.926213,31.010161,31.511877,39.064843,39.255846,33.743041,32.860429,39.984478,47.171523,37.230584,40.917836,38.242976,41.479134,40.280975,43.721885,36.751416,40.967021,37.802006,41.961537,35.436492,40.474542,35.549049,40.836667,36.652271,42.092537,38.743521,41.444872,38.190887,40.190396,37.557754,41.617251,38.504244,40.329917,37.976537,39.709047,39.050319,41.079381,79.344315,82.748270,121.998136,83.914992,126.339309,52.230527,45.792180,135.073989,118.589996,2.859000,276.500000,117.820000,2.130000,175.399994,2871781.980571,12.284815,13.253638,24.270397,82.678294,39.731568,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 14:59:13,0.000000,0.000000,74.218190,74.827637,64.812699,79.394552,77.301317,78.257897,75.200955,75.004984,35.779210,35.252776,35.246127,36.643989,34.040499,34.242025,36.637084,37.545477,37.550501,40.248807,36.700080,39.241250,38.907289,38.229234,40.056555,39.317286,38.709406,38.763250,39.905937,38.849306,39.784293,75.797295,36.014770,36.619474,26.120451,25.519602,26.387256,34.725624,35.050691,34.911012,70.878071,33.893331,37.488549,25.988447,25.922737,26.136370,37.061402,37.269243,37.599597,38.665375,38.996244,30.997113,31.481901,39.042984,39.257370,33.720593,32.767511,39.971707,47.149617,37.222999,40.912926,38.229218,41.473249,40.264950,43.716894,36.737975,40.959847,37.768292,41.975473,35.427230,40.507176,35.553968,40.861643,36.633571,42.115456,38.724166,41.449775,38.171515,40.206756,37.528200,41.654651,38.483073,40.337469,37.966882,39.692360,39.033615,41.092203,81.079143,83.409430,121.200486,84.889616,125.347627,52.240828,45.551824,143.305200,118.779999,2.907000,282.600006,118.120003,2.170000,181.500000,2871841.977571,12.576841,13.445916,24.042633,86.577845,39.727429,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 15:00:13,0.000000,0.000000,74.193467,74.827436,64.898425,79.373783,77.331049,78.263611,75.172469,75.013663,35.747208,35.284140,35.122779,36.583784,34.058678,34.290823,36.644350,37.662785,37.469503,40.229757,36.659264,39.274749,38.923593,38.238044,40.185833,39.308650,38.590363,38.807517,40.200851,38.765592,39.794299,75.213332,35.866269,36.646778,26.039826,25.348153,26.333461,34.753485,35.113566,34.890530,70.986912,33.726111,37.481271,25.909118,25.886767,25.943062,37.049694,37.255327,37.628003,38.637246,38.976626,30.953680,31.448279,39.049394,39.224523,33.678635,32.832993,39.953318,47.152250,37.190732,40.918661,38.208915,41.444968,40.237068,43.702728,36.714837,40.958587,37.773213,41.953993,35.432406,40.415430,35.555598,40.832028,36.623270,42.076503,38.708883,41.429266,38.179388,40.178043,37.517514,41.615799,38.488219,40.327063,37.957770,39.682386,39.032214,41.058681,79.344720,82.820142,122.123817,83.912142,126.452638,52.273578,45.130982,135.020070,118.669998,2.861000,276.600006,117.940002,2.129000,175.500000,2871901.974759,13.004589,13.839082,23.642189,82.652237,39.710658,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 15:01:13,0.000000,0.000000,74.384029,74.794803,64.757241,79.353946,77.310323,78.247115,75.202682,74.987281,35.808936,35.246174,35.200515,36.580272,34.023635,34.215844,36.641249,37.549637,37.488223,40.199073,36.661630,39.281834,38.932887,38.275610,39.976098,39.368626,38.590085,38.997863,40.110257,38.821361,39.675169,75.648923,35.973780,36.650647,26.083813,25.404239,26.324706,34.811401,35.133773,34.940011,70.818426,33.874898,37.485364,25.909234,25.869895,26.041043,37.031205,37.253203,37.599817,38.635579,38.972769,31.047376,31.579825,39.075951,39.239606,33.739568,32.842430,39.952536,47.141175,37.187037,40.900898,38.201250,41.441483,40.224326,43.666792,36.718410,40.950124,37.774437,41.940705,35.399818,40.360141,35.535866,40.818145,36.623475,42.090510,38.709266,41.424808,38.180015,40.173383,37.499135,41.627193,38.461688,40.312469,37.961688,39.698638,39.012987,41.062827,81.164802,83.171211,121.289330,84.669020,125.370295,52.305840,45.499061,140.392581,118.769997,2.899000,281.399994,118.129997,2.161000,180.100006,2871961.973195,12.658104,13.492821,23.992543,85.215402,39.701708,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 15:02:13,0.000000,0.000000,74.315267,74.833392,64.881367,79.396388,77.351602,78.268572,75.162824,74.996835,35.701600,35.222991,35.122358,36.608078,33.981829,34.235300,36.604572,37.554109,37.332921,40.155767,36.620346,39.346152,38.812347,38.355463,40.026384,39.406162,38.573695,38.694640,40.037498,38.915296,39.733799,75.198023,35.968025,36.502840,26.163288,25.528922,26.447511,34.638604,35.000511,34.666551,70.841910,33.814650,37.482621,26.065593,25.982006,26.145980,37.061182,37.249126,37.611220,38.605917,38.902522,31.151111,31.446076,39.041883,39.253622,33.693724,32.760973,39.936583,47.114194,37.201730,40.892635,38.197376,41.440502,40.198233,43.668008,36.732468,40.937840,37.768292,41.946020,35.413699,40.372615,35.557278,40.799170,36.618118,42.070436,38.711618,41.387123,38.159403,40.160751,37.510332,41.603025,38.470979,40.283981,37.955648,39.673655,39.023721,41.050209,79.562283,82.684495,122.014824,83.874526,126.198598,52.315688,45.326655,135.691876,118.669998,2.863000,276.899994,118.019997,2.136000,176.300003,2872021.970148,12.674200,13.653981,23.828640,82.976403,39.695188,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 15:03:13,0.000000,0.000000,74.198037,74.878896,64.813696,79.368453,77.364462,78.266270,75.181132,75.002475,35.749169,35.218282,35.183262,36.589776,34.044712,34.225377,36.579695,37.573903,37.385257,40.226862,36.636001,39.381715,38.886766,38.304524,40.004697,39.470006,38.320391,38.903945,39.985623,38.852317,39.807304,75.710022,35.975890,36.614256,26.013007,25.388850,26.288324,34.800268,35.094269,34.939078,70.829985,33.844805,37.473412,25.874348,25.828302,25.983609,37.015508,37.264041,37.604452,38.632264,38.985989,31.011710,31.571789,39.040882,39.219541,33.634533,32.750607,39.926751,47.099349,37.190240,40.871514,38.194733,41.439574,40.235630,43.624970,36.724898,40.941509,37.760044,41.939134,35.398696,40.453719,35.546709,40.838261,36.614933,42.084543,38.709453,41.399922,38.167421,40.196064,37.509516,41.630174,38.474836,40.281380,37.968502,39.688245,39.002171,41.053798,81.141101,83.198733,121.288841,84.698890,125.525787,52.302158,45.531283,140.359873,118.820000,2.895000,281.200012,118.029999,2.160000,180.000000,2872081.966859,12.591119,13.450275,24.023137,85.199996,39.698890,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 15:04:13,0.000000,0.000000,74.172709,74.887809,64.758157,79.375628,77.416724,78.268825,75.193345,75.010044,35.737098,35.211966,35.150789,36.601675,34.056205,34.242193,36.666065,37.592988,37.489032,40.211334,36.615536,39.326099,38.912310,38.244858,40.072635,39.121662,38.708857,38.688112,40.040234,38.799331,39.692099,75.066845,35.725912,36.687995,26.074592,25.460304,26.378049,34.818563,35.158222,35.047383,70.896556,33.696404,37.489691,25.950266,25.877847,26.054052,37.030809,37.251923,37.587004,38.661186,38.965617,31.091843,31.424241,39.050850,39.189368,33.649898,32.697923,39.928744,47.096869,37.174905,40.862412,38.214749,41.428081,40.213547,43.622282,36.727496,40.936795,37.757962,41.936624,35.421954,40.361879,35.532741,40.818907,36.627781,42.055819,38.715477,41.382611,38.171144,40.156163,37.512358,41.599379,38.477916,40.267129,37.967021,39.677069,39.019567,41.030663,79.180102,82.825442,122.079213,83.859141,126.282836,52.351798,45.519212,138.459092,118.790001,2.874000,278.600006,118.220001,2.148000,177.600006,2872141.964709,12.676318,13.478014,24.011677,84.300570,39.689868,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 15:05:13,0.000000,0.000000,74.299264,74.905695,64.772411,79.403590,77.411474,78.279992,75.176857,75.006647,35.742993,35.252441,35.224515,36.596734,33.988206,34.232355,36.571887,37.638588,37.430817,40.214112,36.663905,39.357779,39.052543,38.324273,39.849729,39.146884,38.705766,38.680608,40.154349,38.807715,39.764254,75.764605,35.834748,36.624138,26.025370,25.391381,26.296663,34.782440,35.099946,34.946087,70.978194,33.806252,37.467193,25.887729,25.845707,26.024730,37.018160,37.242814,37.610013,38.625017,38.964339,31.107486,31.430080,39.054997,39.217333,33.688717,32.746864,39.911142,47.110463,37.198838,40.876991,38.203762,41.435389,40.207650,43.594913,36.699449,40.938733,37.783328,41.930647,35.411591,40.371841,35.562259,40.810052,36.628615,42.061559,38.712855,41.371200,38.186192,40.155313,37.515042,41.619164,38.477910,40.286978,37.958654,39.673569,39.017393,41.024973,81.093080,83.263146,121.265569,84.731907,125.459546,52.270930,45.489326,140.205077,118.550003,2.894000,281.100006,117.849998,2.162000,179.899994,2872201.962519,12.640841,13.483896,23.983297,85.127052,39.691216,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 15:06:13,0.000000,0.000000,73.997028,74.890993,64.748981,79.393739,77.372115,78.254559,75.190062,74.990709,35.728688,35.203551,35.155230,36.565622,34.013378,34.222456,36.581959,37.566441,37.392228,40.203411,36.608020,39.378373,38.870624,38.254367,40.008274,39.410087,38.474171,38.892599,40.187548,38.874948,39.690255,74.781198,35.819744,36.506035,26.121515,25.473712,26.412003,34.592539,35.014772,34.691908,70.556986,33.777737,37.466722,25.975762,25.939107,26.057559,37.053740,37.239917,37.612750,38.592878,38.894152,31.053983,31.400199,39.030930,39.245759,33.668485,32.835433,39.902412,47.083105,37.161413,40.863068,38.176984,41.459216,40.217857,43.604200,36.699082,40.950411,37.750864,41.931760,35.382159,40.427156,35.541695,40.832762,36.584181,42.069916,38.682407,41.364167,38.151814,40.150979,37.485056,41.621898,38.458138,40.261875,37.967495,39.656823,38.996728,41.041328,78.893479,82.172317,122.013188,83.318153,126.108280,52.341113,45.403171,134.137443,118.550003,2.859000,275.899994,117.849998,2.122000,174.500000,2872261.960202,12.604609,13.565296,23.901426,82.224717,39.682565,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 15:07:13,0.000000,0.000000,74.085602,74.864570,64.633297,79.375712,77.372580,78.252498,75.189173,75.006716,35.798485,35.180747,35.132868,36.557972,33.998600,34.199692,36.608570,37.583738,37.495475,40.182071,36.630836,39.454094,38.953012,38.286919,39.899485,39.186097,38.505976,38.787147,40.073894,38.743896,39.719127,75.760227,35.815092,36.615564,26.100418,25.485696,26.326561,34.785981,35.126983,35.022791,71.001584,33.828061,37.486945,25.928714,25.874623,26.083373,37.023113,37.243787,37.589331,38.617603,38.991555,30.957618,31.471819,39.019790,39.212128,33.620849,32.760740,39.902418,47.066452,37.183469,40.853769,38.225069,41.402620,40.198180,43.572322,36.725778,40.949443,37.746799,41.920683,35.390235,40.278377,35.536477,40.805390,36.596492,42.037905,38.676302,41.332567,38.160221,40.154078,37.484629,41.586407,38.451206,40.249175,37.943714,39.651167,38.994096,41.017578,81.261329,83.399734,121.112187,84.846296,125.544931,52.160200,45.500229,140.697962,118.559998,2.899000,281.100006,117.849998,2.159000,180.000000,2872321.957238,12.621912,13.493293,23.993652,85.359127,39.669767,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 15:08:13,0.000000,0.000000,74.028382,74.891053,64.685759,79.384143,77.368815,78.245371,75.182487,74.984822,35.755986,35.171465,35.120038,36.526612,33.943163,34.166464,36.564280,37.559833,37.420354,40.149936,36.598559,39.502659,38.990136,38.242377,40.148412,39.212967,38.373797,38.577767,40.349947,38.778154,39.723460,74.707816,35.798626,36.405265,26.093124,25.401481,26.350997,34.498385,34.906476,34.610631,70.292809,33.820790,37.469942,25.938341,25.852511,26.016662,37.005311,37.212282,37.565212,38.590867,38.880157,30.968997,31.591459,39.021887,39.183347,33.648722,32.839632,39.863384,47.039112,37.161984,40.854832,38.182854,41.411924,40.180624,43.546503,36.701509,40.934008,37.734396,41.915817,35.372403,40.316596,35.527953,40.799873,36.585193,42.065640,38.688264,41.337891,38.132873,40.153673,37.482454,41.588908,38.451510,40.262435,37.933156,39.655179,38.983101,41.008811,79.543768,82.241005,121.935451,83.453183,126.049164,52.222536,45.409207,136.210021,118.589996,2.869000,277.399994,117.910004,2.134000,176.199997,2872381.954958,12.498100,13.562777,23.907165,83.225698,39.662429,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 15:09:13,0.000000,0.000000,74.113633,74.883704,64.912185,79.394348,77.470445,78.235812,75.203584,75.004234,35.721062,35.157794,35.119667,36.558665,34.005510,34.217697,36.606084,37.531750,37.423078,40.161904,36.607040,39.393930,38.824412,38.302624,40.219546,39.292123,38.541246,38.632181,40.017446,38.853737,39.725511,76.128779,36.013284,36.545857,26.157119,25.533034,26.402020,34.746571,35.046357,34.856121,71.372996,33.834875,37.453816,26.032444,25.918904,26.158323,36.983610,37.225520,37.543663,38.612163,38.914805,31.077068,31.415706,39.004653,39.163911,33.581623,32.583602,39.871866,47.034656,37.138015,40.826571,38.182324,41.390484,40.181180,43.511081,36.709147,40.883490,37.770732,41.872394,35.378309,40.228638,35.529426,40.785426,36.593240,42.027850,38.688715,41.295667,38.141004,40.122572,37.479099,41.584499,38.472249,40.226763,37.949954,39.641082,38.992107,40.997989,81.613697,83.889688,121.517423,85.260039,125.844656,52.252671,45.606924,141.296257,118.680000,2.907000,282.399994,117.970001,2.165000,180.600006,2872441.951602,12.450950,13.358909,24.094907,85.640110,39.650218,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 15:10:13,0.000000,0.000000,73.969702,74.883974,64.806864,79.378609,77.452144,78.257082,75.187299,75.014134,35.800744,35.221131,35.139118,36.544961,33.997978,34.209279,36.592558,37.581447,37.382793,40.136295,36.576449,39.382920,38.923272,38.203276,39.952288,39.144110,38.513026,38.635305,39.803738,38.852888,39.680384,74.658073,35.791663,36.484617,25.920779,25.195941,26.198351,34.621827,34.965117,34.737604,70.220586,33.828771,37.442171,25.751106,25.740823,25.824954,36.967336,37.168569,37.545770,38.580720,38.938040,31.152222,31.577727,38.991508,39.211642,33.566612,32.786282,39.825486,47.029857,37.157922,40.823496,38.174822,41.406261,40.167463,43.500053,36.700237,40.916415,37.733083,41.903521,35.365901,40.324670,35.534746,40.806073,36.567087,42.039750,38.659175,41.292620,38.144456,40.143639,37.461335,41.569930,38.457623,40.236487,37.934082,39.619953,38.992466,40.999228,78.857880,81.869342,121.843626,83.166432,125.849888,52.321298,44.986418,134.297582,118.580002,2.862000,276.299988,117.870003,2.123000,174.300003,2872501.949593,12.980473,13.938027,23.504144,82.302422,39.649595,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 15:11:13,0.000000,0.000000,74.542465,74.907961,64.872608,79.380200,77.434363,78.270878,75.184800,75.015436,35.713100,35.186179,35.126773,36.560901,34.037498,34.199079,36.570811,37.579616,37.399218,40.183944,36.581385,39.427468,38.867240,38.307946,40.114821,39.384866,38.275854,38.746906,40.146513,38.876651,39.755583,76.525735,35.996996,36.615433,26.092634,25.542748,26.355423,34.772693,35.119465,34.951862,71.605686,33.916401,37.406926,25.969386,25.857182,26.134791,36.964746,37.210641,37.532759,38.636146,38.913451,30.953601,31.512357,39.025543,39.169800,33.645741,32.702491,39.865842,46.995198,37.159099,40.805739,38.176881,41.372253,40.176579,43.471398,36.704526,40.919432,37.727274,41.880157,35.383651,40.261261,35.534768,40.787317,36.573456,42.024037,38.681356,41.305050,38.148632,40.125776,37.462421,41.563580,38.439769,40.227347,37.928450,39.617860,38.980313,40.970381,82.552205,84.391386,121.555679,85.830686,126.082694,52.312841,45.722283,143.386322,118.400002,2.917000,283.500000,117.690002,2.177000,182.300003,2872561.947383,12.411201,13.202694,24.204232,86.615527,39.642327,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
06/22/2026 15:12:13,0.000000,0.000000,74.180608,74.881338,64.799493,79.384344,77.414087,78.256092,75.216107,75.002821,35.778547,35.208227,35.164783,36.569834,33.960775,34.203600,36.596305,37.605520,37.415459,40.151227,36.622866,39.375073,38.948954,38.290807,40.226992,39.217099,38.601295,38.589818,39.989698,38.736800,39.727736,74.420309,35.715654,36.549418,25.892942,25.253966,26.176331,34.757257,35.075660,34.904058,70.073565,33.753244,37.435054,25.762685,25.754190,25.856831,36.978971,37.222209,37.550206,38.634589,38.941967,31.063949,31.478330,39.019438,39.213540,33.628934,32.742277,39.853709,47.012061,37.168651,40.809965,38.193045,41.384120,40.180974,43.465684,36.699648,40.897303,37.732014,41.864649,35.357025,40.363860,35.533848,40.797704,36.550265,42.028843,38.649988,41.274223,38.128257,40.127481,37.444681,41.549971,38.446858,40.181941,37.949627,39.626207,38.959518,40.982207,78.384824,81.433699,121.619837,82.738635,125.558477,52.344214,45.148213,133.368484,118.389999,2.851000,275.200012,117.690002,2.120000,173.600006,2872621.944851,12.890791,13.776427,23.658627,81.850736,39.640478,148621735339602888000000000000000000.000000,274976772116136397000000000000000000.000000
