Timestamp,Defrost case 1,Always off,Ambient Dry Bulb Ta,Ambient Dry Bulb Tb,Ambient Wet Bulb,Ceiling Temp,Front Wall Temp,Right Wall Temp,Left Wall Temp,Rear Wall Temp,Discharge Air 2 in LE,Discharge Air 12 in LE,Discharge Air Center,Discharge Air 12in RE,Discharge Air 2 in RE,Secondary Air 2 in LE,Secondary Air 12 in LE,Secondary Air Center,Secondary Air 12in RE,Secondary Air 2 in RE,Return Air 2 in LE,Return Air 12 in LE,Return Air Center,Return Air 12in RE,Return Air 2 in RE,Left TXV Inlet,Into Distrubutor ,TXV Bulb,Coil Inlet 1,Coil Inlet 2,Coil Inlet 3,Coil Outlet 1,Coil Outlet 2,Coil Outlet 3,Air in evap 6 in LE,Air in evap 6 in RE,Air off evap 6 in LE,Air off evap 6 in RE,PS Top shelf LE Rear,PS Top shelf LE Front,PS Top shelf RE Rear ,PS Top shelf RE Front,PS Second shelf LE Rear ,PS Second shelf LE Front,PS Second shelf RE Rear ,PS Second shelf RE Front,PS Third shelf LE Rear ,PS Third shelf LE Front,PS Third shelf RE Rear ,PS Third shelf RE Front,PS Fourth shelf LE Rear ,PS Fourth shelf LE Front,PS Fourth shelf RE Rear ,PS Fourth shelf RE Front,PS BC LE Rear ,PS BC LE Front,PS BC RE Rear ,PS BC RE Front,Water in HeatX,Water out  HeatX,Ref Temp in HeatX,Ref Temp out HeatX,Discharge line from Comp,Suction line into Comp,Suction Pressure,Discharge Pressure,Case Volts,Case Amps,Case Watts,Compressor Volts,Compressor Amps,Compressor Watts,Run Time,S.H.,Evap,Liqcond,AVG Prod Temp,Total Case Watts,Total Compressor Watts
06/22/2026 07:26:52,0.000000,0.000000,74.875749,74.648011,65.466088,75.268839,78.173749,72.582347,71.710387,74.782937,32.940136,28.086160,28.546703,28.444497,34.878697,34.839669,32.254147,32.645154,32.425171,34.416037,32.823208,32.855642,31.273583,32.233395,30.515827,70.461643,29.587918,36.281210,21.303134,21.205713,21.097930,28.385254,29.035301,28.014828,32.895460,32.845220,26.653419,26.852900,34.058320,37.033801,33.074988,37.343932,35.513327,37.896905,31.407515,36.606069,33.509500,36.645010,31.404453,36.239784,31.498405,33.878286,30.730634,33.314899,32.826409,34.657038,31.428513,33.437294,82.702023,87.755141,128.979531,84.752949,136.738530,56.497637,44.880206,157.177643,119.560000,2.189000,216.500000,118.140000,1.653000,145.800000,27041.484610,12.878649,23.402561,92.825451,34.125254,1516.607257,990.130395
06/22/2026 07:27:52,0.000000,0.000000,74.793060,74.615589,65.378627,75.217694,78.133720,72.510706,71.710691,74.758312,33.607700,29.317674,29.772533,29.928133,35.962844,35.249048,32.924156,33.364601,33.142945,34.878837,34.313644,35.024277,32.930909,32.940689,31.731191,71.208928,30.552534,35.842681,22.849669,22.804845,22.684940,29.533164,29.942941,30.048157,33.836595,33.965805,28.438117,28.868599,34.034105,37.018964,33.060964,37.342361,35.496480,37.899106,31.387011,36.589385,33.514075,36.631867,31.399370,36.231190,31.485922,33.855632,30.734191,33.306589,32.811424,34.645193,31.422984,33.437112,80.005998,85.215934,129.620359,80.117694,137.208378,56.468425,45.378464,147.412518,119.570000,2.151000,210.700000,118.280000,1.619000,140.400000,27101.483464,11.964750,23.877931,88.468178,34.115196,1520.236244,992.583015
06/22/2026 07:28:52,0.000000,0.000000,74.774687,74.587070,65.536484,75.152199,78.070132,72.456441,71.704300,74.746872,33.363208,28.891989,29.213155,29.369749,35.129701,35.346022,32.778489,33.142573,33.007671,34.728331,33.746122,33.404131,32.047418,32.696936,31.135219,67.606801,31.013325,36.407209,21.647231,21.553884,21.320786,29.650937,30.368280,30.834484,33.472911,33.520890,27.278461,27.560795,34.059692,37.044899,33.070484,37.347852,35.484465,37.891545,31.384288,36.612650,33.501002,36.659998,31.394907,36.260403,31.484980,33.863131,30.691355,33.327728,32.810790,34.678717,31.414065,33.444213,81.415394,86.374293,128.445999,84.158381,135.963030,56.434978,45.245038,157.352436,119.310000,2.189000,216.300000,117.980000,1.658000,146.100000,27161.482371,12.656284,23.750925,92.901773,34.121358,1523.751125,994.925668
06/22/2026 07:29:52,0.000000,0.000000,74.739478,74.567490,65.427409,75.155404,78.043021,72.454571,71.655183,74.735115,33.175847,28.737796,29.130805,29.166157,35.356006,35.209288,32.690569,33.046692,32.881137,34.759545,33.559740,33.232846,31.689535,32.535729,30.932590,72.218420,30.900208,36.654676,22.244428,22.145306,22.092761,29.546293,30.283288,30.384921,33.388037,33.368487,27.309259,27.747288,34.036481,37.027525,33.063835,37.331954,35.466192,37.886582,31.377054,36.598467,33.490318,36.651126,31.381842,36.237681,31.470618,33.868355,30.686794,33.309043,32.819216,34.647199,31.391198,33.420967,81.272988,86.491154,129.558878,81.675441,137.278294,56.708638,44.818252,147.003049,119.550000,2.148000,211.100000,118.070000,1.619000,140.600000,27221.480768,13.311431,23.343245,88.281313,34.108122,1527.383472,997.381130
06/22/2026 07:30:52,0.000000,0.000000,74.686890,74.497986,65.279813,75.095441,78.001361,72.359674,71.687272,74.743427,33.052063,28.506004,28.844196,28.904927,35.185072,35.075567,32.623786,33.005722,32.787544,34.669276,33.376479,33.332550,31.638914,32.512322,30.722165,63.346468,30.735978,35.179136,20.911726,20.772942,20.555240,29.349182,30.161149,30.499481,33.214325,33.201437,26.857743,27.176292,34.049009,37.012142,33.043282,37.326101,35.486430,37.862135,31.375570,36.580725,33.495164,36.625420,31.379242,36.226243,31.471808,33.857551,30.713833,33.306780,32.801390,34.657361,31.392608,33.406822,76.889215,82.118826,127.445294,79.598337,134.867683,56.444530,44.670357,145.619268,119.530000,2.129000,209.100000,118.050000,1.604000,138.600000,27281.479152,11.977678,23.201458,87.647232,34.103481,1530.810102,999.633291
06/22/2026 07:31:52,0.000000,0.000000,74.646556,74.486383,65.499646,75.068942,77.994314,72.354699,71.686217,74.722939,33.012507,28.395793,28.744715,28.719412,34.943504,35.203763,32.581317,32.890809,32.722629,34.614275,33.511545,33.011745,31.512460,32.427878,30.539656,70.671174,30.427687,36.589095,21.778245,21.681321,21.590065,29.096549,29.916652,28.657577,33.152913,33.130246,26.769210,27.186950,34.027196,37.012082,33.034095,37.328458,35.463314,37.889014,31.342081,36.590123,33.467726,36.636588,31.363479,36.232716,31.471290,33.851706,30.651810,33.297999,32.805052,34.628632,31.386202,33.421316,81.871458,86.973980,128.452802,84.032617,136.218513,56.965655,45.195416,154.706096,119.420000,2.185000,215.400000,118.070000,1.648000,144.700000,27341.477438,12.885458,23.703637,91.740137,34.095044,1534.374362,1002.021751
06/22/2026 07:32:52,0.000000,0.000000,74.629124,74.525584,65.367530,75.074055,77.955633,72.354320,71.627899,74.740888,33.211214,28.383776,28.745639,28.727359,35.098168,35.079104,32.527216,32.828726,32.695090,34.557520,33.346747,33.130784,31.509704,32.431354,30.663723,71.690090,29.744715,36.722300,21.759863,21.701529,21.503822,28.593702,29.223598,28.416557,33.075408,33.023402,26.896801,26.997243,33.994897,37.010422,33.001206,37.318736,35.446842,37.868616,31.334877,36.581105,33.461782,36.608985,31.361972,36.198899,31.435125,33.825875,30.658420,33.278723,32.789322,34.625359,31.386032,33.400709,84.140183,89.145491,129.409063,86.373232,137.183868,57.713284,45.066944,160.579803,119.460000,2.209000,219.100000,118.130000,1.674000,148.000000,27401.475591,13.141230,23.581070,94.300867,34.079395,1537.986501,1004.457260
06/22/2026 07:33:52,0.000000,0.000000,74.607790,74.493259,65.369460,75.075203,77.950043,72.348693,71.629632,74.751911,32.917690,28.291685,28.658477,28.632317,34.824117,35.011256,32.457940,32.806164,32.581079,34.528077,32.896351,32.887623,31.440636,32.326800,30.558206,65.434778,29.780475,34.772754,20.736802,20.748930,20.519518,28.658428,29.278934,29.105429,32.975989,32.957318,26.836648,27.184690,34.024061,36.986401,33.030405,37.321251,35.453377,37.866295,31.343675,36.575564,33.482875,36.611851,31.359934,36.219896,31.450607,33.827095,30.671232,33.284712,32.802873,34.626014,31.378202,33.403119,74.399391,79.809686,128.623706,74.851561,135.956456,57.689593,43.947976,136.782979,119.420000,2.081000,202.900000,118.070000,1.564000,132.500000,27461.474461,12.267681,22.505073,83.500634,34.085972,1541.479100,1006.771298
06/22/2026 07:34:52,0.000000,0.000000,74.577053,74.436734,65.435367,75.001083,77.962889,72.256113,71.653529,74.703889,32.829062,28.013926,28.422729,28.350057,34.832292,35.032732,32.368750,32.682327,32.419016,34.398360,32.985108,32.856694,31.152102,32.191732,30.370780,69.478638,30.174444,35.013852,21.262502,21.116586,20.998908,28.785253,29.532811,29.766024,32.884374,32.843026,26.291512,26.660873,34.025982,36.998045,33.007354,37.318662,35.445981,37.856270,31.326882,36.560316,33.460904,36.596162,31.343886,36.194652,31.427131,33.818352,30.647749,33.264069,32.804895,34.617384,31.365273,33.404444,80.700558,85.770341,128.162904,83.224523,135.892633,57.267054,44.681816,154.194178,119.080000,2.177000,214.700000,117.730000,1.641000,144.100000,27521.472887,11.801399,23.212453,91.513893,34.074220,1544.970121,1009.090350
06/22/2026 07:35:52,0.000000,0.000000,74.555061,74.417275,65.294360,75.005063,77.905396,72.288497,71.640538,74.720101,32.851849,28.046622,28.465233,28.415468,34.834767,34.823680,32.327281,32.640429,32.399999,34.363415,32.994555,32.726227,31.260638,32.219578,30.318085,70.403620,29.572900,36.138790,21.350414,21.273649,21.168730,28.375742,29.014641,27.849082,32.870270,32.838703,26.590129,26.863783,34.020301,36.997693,33.022897,37.322626,35.447037,37.868368,31.323042,36.573328,33.454864,36.623777,31.352597,36.218361,31.449579,33.834952,30.663518,33.286911,32.795736,34.630428,31.363290,33.384251,82.815801,87.844122,129.183452,84.913225,136.968079,57.674815,44.828157,156.896031,119.210000,2.193000,216.400000,117.790000,1.657000,146.000000,27581.470961,12.786059,23.352731,92.702369,34.081678,1548.556534,1011.500300
06/22/2026 07:36:52,0.000000,0.000000,74.582311,74.375207,65.328319,74.994580,77.868006,72.246198,71.652956,74.689374,32.854079,28.016723,28.453191,28.381630,34.777629,34.885401,32.213059,32.569396,32.375093,34.323926,32.983449,32.847691,31.241109,32.210755,30.331585,71.122024,29.493290,35.433783,21.509526,21.419308,21.366704,28.359224,28.959767,28.317722,32.824894,32.768425,26.632994,26.735672,33.999089,36.962406,32.991085,37.286563,35.441862,37.841118,31.296007,36.549893,33.449997,36.583527,31.328700,36.176020,31.427000,33.803123,30.638258,33.263824,32.786864,34.599394,31.354097,33.351979,79.157533,84.301548,129.884036,78.979285,137.599569,57.913558,44.319023,143.333359,119.170000,2.129000,208.500000,117.990000,1.600000,137.400000,27641.468645,12.570215,22.863568,86.590927,34.056540,1552.156034,1013.924207
06/22/2026 07:37:52,0.000000,0.000000,74.518158,74.397274,65.136114,74.995606,77.853452,72.200187,71.609103,74.730190,33.477695,29.144326,29.455189,29.779323,35.571353,35.353320,32.866650,33.495510,33.048426,34.780974,34.323560,34.473051,32.763845,32.943021,31.715444,66.395901,30.614837,35.371595,21.989509,21.978294,21.672266,29.539945,29.983604,30.424042,33.732241,33.855696,27.945411,28.358640,34.031911,36.984048,33.034956,37.317376,35.455955,37.867097,31.303047,36.566754,33.467812,36.606140,31.343982,36.202717,31.429139,33.818576,30.682292,33.284309,32.805138,34.610086,31.364478,33.382769,81.570655,86.645775,128.835631,84.303958,136.362213,57.417878,45.716980,158.201155,119.250000,2.190000,217.200000,117.750000,1.667000,146.800000,27701.468129,11.172385,24.199210,93.271552,34.077929,1555.665643,1016.261243
06/22/2026 07:38:52,0.000000,0.000000,74.495172,74.346808,65.424799,74.948365,77.813105,72.160419,71.602414,74.700707,33.363610,28.934327,29.242104,29.342784,35.078511,35.150334,32.650060,33.145769,32.876484,34.694578,33.424036,33.342611,31.855707,32.572652,31.118372,71.697387,31.008192,37.275840,22.332023,22.258922,22.119929,29.695930,30.322769,30.755113,33.475436,33.467439,27.482835,27.819182,34.008089,36.990834,33.018330,37.306587,35.439455,37.861693,31.288686,36.560367,33.453402,36.600195,31.323070,36.208501,31.425026,33.812701,30.631380,33.270341,32.774710,34.616547,31.369853,33.376578,83.731369,88.800550,129.899492,85.205686,137.828199,57.784723,45.318743,153.321020,119.260000,2.187000,215.500000,117.820000,1.653000,145.100000,27761.466578,13.454730,23.821110,91.126835,34.066817,1559.309687,1018.730262
06/22/2026 07:39:52,0.000000,0.000000,74.495933,74.322205,65.288420,74.898868,77.778089,72.150600,71.597867,74.672514,33.168685,28.592741,28.959465,29.011123,35.238737,35.058745,32.600216,32.951934,32.790830,34.623758,33.313112,33.272588,31.810009,32.548376,30.891963,63.370024,30.897491,35.119913,20.922241,20.812205,20.526267,29.479635,30.246523,30.668186,33.241119,33.272226,27.056644,27.444477,33.985325,36.992925,32.999071,37.318824,35.429037,37.871189,31.271974,36.543048,33.434683,36.599693,31.314587,36.190332,31.398958,33.796933,30.636502,33.273837,32.791547,34.609834,31.345777,33.379671,75.969782,81.241886,127.866520,78.309511,135.353160,57.700965,44.701238,142.570904,119.440000,2.113000,206.400000,118.080000,1.590000,136.000000,27821.463932,11.888827,23.231086,86.236110,34.059187,1562.747617,1020.993077
06/22/2026 07:40:52,0.000000,0.000000,74.488875,74.311764,65.264193,74.890778,77.759501,72.129769,71.617168,74.702732,33.083517,28.351950,28.723636,28.737498,35.033757,35.055039,32.519424,32.865843,32.699840,34.593314,33.559856,32.896846,31.511363,32.350711,30.940248,70.725875,30.660304,36.492128,21.925362,21.821273,21.681325,29.287608,30.075973,29.579717,33.150894,33.095781,26.777008,27.162253,33.973343,36.990276,32.976408,37.322810,35.411880,37.860711,31.277002,36.561474,33.434966,36.588912,31.298395,36.192395,31.388838,33.811270,30.626379,33.261677,32.783381,34.603905,31.324683,33.368412,81.809438,86.895244,128.580922,84.096565,136.363194,57.493570,45.169489,155.321757,119.160000,2.179000,215.800000,117.590000,1.658000,145.200000,27881.462928,12.813210,23.678918,92.011568,34.052856,1566.294891,1023.368037
06/22/2026 07:41:52,0.000000,0.000000,74.595465,74.273803,65.286072,74.890685,77.817088,72.103397,71.673065,74.692509,33.157648,28.336237,28.727557,28.702117,34.868663,35.011010,32.504766,32.819623,32.631706,34.558616,33.319407,32.890487,31.451082,32.426204,30.454474,71.667839,30.043245,36.841563,21.826972,21.709859,21.559761,28.820634,29.517786,28.987922,33.073247,33.051912,26.841919,27.041792,33.982351,36.965192,32.982445,37.308477,35.413360,37.855559,31.263786,36.548160,33.434040,36.582679,31.279482,36.181128,31.389880,33.805203,30.629650,33.258973,32.779786,34.592333,31.320920,33.366880,83.818784,88.859608,129.571284,86.061417,137.434508,57.701534,45.124334,159.954916,119.210000,2.205000,218.400000,117.770000,1.671000,147.600000,27941.461163,13.205716,23.635847,94.031455,34.047014,1569.902063,1025.800355
06/22/2026 07:42:52,0.000000,0.000000,74.617771,74.269484,65.415011,74.890822,77.853852,72.078951,71.678957,74.674717,33.029516,28.285239,28.714049,28.644197,34.855883,35.024393,32.454387,32.763484,32.587107,34.484399,33.262849,32.943473,31.374084,32.239873,30.514087,66.937653,29.915800,35.074086,21.113375,21.028508,20.864881,28.692259,29.365826,29.134345,32.993933,32.957925,26.920344,27.132272,33.964406,36.970757,32.947348,37.301425,35.397788,37.862568,31.244565,36.560985,33.419813,36.590193,31.269275,36.183826,31.378235,33.784715,30.617109,33.260297,32.765104,34.601640,31.305366,33.360257,74.135371,79.489348,129.045926,73.938731,136.438686,57.670087,44.192007,135.475104,119.300000,2.085000,202.300000,117.970000,1.561000,131.800000,28001.460291,12.333046,22.741040,82.871920,34.039284,1573.424483,1028.143264
06/22/2026 07:43:52,0.000000,0.000000,74.631019,74.305143,65.259637,74.945525,77.875109,72.134260,71.706970,74.683194,32.859172,27.962471,28.440900,28.359339,34.856153,34.989189,32.384391,32.667722,32.418893,34.431961,32.943198,32.755673,31.242467,32.243258,30.354357,68.630504,30.261081,34.997156,21.071390,20.923199,20.764949,28.858003,29.592598,29.939945,32.914264,32.852021,26.192848,26.582636,33.978428,36.957303,32.966182,37.313524,35.418851,37.868103,31.256831,36.551957,33.436519,36.576740,31.288198,36.182705,31.375796,33.787169,30.640966,33.252565,32.772041,34.577063,31.338992,33.348468,79.958999,84.844394,128.015004,82.618281,135.538421,57.057366,44.591701,153.404209,119.420000,2.173000,214.200000,118.050000,1.637000,143.600000,28061.458723,11.871213,23.125943,91.163775,34.044420,1576.882978,1030.429651
06/22/2026 07:44:52,0.000000,0.000000,74.706289,74.300123,65.276783,74.966982,77.913331,72.162145,71.715551,74.725549,32.872653,28.050546,28.458001,28.424064,34.802951,34.900520,32.264858,32.641184,32.363873,34.381074,33.032692,33.088674,31.205503,32.178757,30.442760,70.280321,29.598083,36.236405,21.332670,21.246476,21.094079,28.374287,28.992222,27.511005,32.858611,32.819041,26.542221,26.804563,33.962332,36.952767,32.944565,37.296446,35.406967,37.855372,31.234189,36.526137,33.401267,36.564639,31.270807,36.155682,31.358948,33.762383,30.610296,33.247969,32.761217,34.583122,31.314918,33.338234,82.387277,87.239025,129.028161,84.328229,136.821567,57.010708,44.640448,155.837236,119.430000,2.183000,215.700000,117.970000,1.656000,145.000000,28121.456781,13.063653,23.172752,92.238278,34.027413,1580.464502,1032.833963
06/22/2026 07:45:52,0.000000,0.000000,74.736230,74.293300,65.404901,74.986065,77.941609,72.178749,71.693690,74.691512,32.782189,28.040967,28.421203,28.375132,34.951227,34.901117,32.227725,32.602735,32.274686,34.293000,33.019595,33.042601,31.135700,32.098366,30.145231,72.266941,29.524687,36.178588,21.496244,21.406922,21.357014,28.381274,28.950136,28.496847,32.858899,32.747741,26.526425,26.704529,33.961480,36.940418,32.965138,37.283746,35.395987,37.817914,31.228051,36.503384,33.418413,36.542330,31.263465,36.128905,31.359939,33.748271,30.630452,33.221123,32.783711,34.540793,31.315597,33.328247,82.995983,87.981656,129.791810,84.057442,137.863131,56.993455,44.641517,151.670841,119.280000,2.168000,214.300000,117.890000,1.644000,143.300000,28181.455543,13.004810,23.173778,90.391292,34.018868,1584.088260,1035.279884
06/22/2026 07:46:52,0.000000,0.000000,74.862953,74.344424,65.506974,75.032833,78.006736,72.244741,71.727275,74.681455,32.791084,27.926254,28.332849,28.261056,34.627617,34.899065,32.270722,32.486041,32.273798,34.240631,33.152940,33.111662,31.017335,32.136358,30.358150,65.830785,29.619641,35.088184,20.535683,20.448518,20.232122,28.359215,29.007934,28.957081,32.730466,32.706453,26.343285,26.705878,33.945949,36.944850,32.934350,37.307067,35.395376,37.848676,31.215406,36.543266,33.414909,36.558313,31.248030,36.170242,31.357097,33.765423,30.596856,33.244282,32.753526,34.577667,31.298825,33.341293,80.301872,85.350200,128.813903,83.044630,136.396568,56.639386,44.267556,153.780015,119.430000,2.170000,214.100000,117.890000,1.639000,143.600000,28241.453575,12.274241,22.813943,91.330484,34.023070,1587.582534,1037.598892
06/22/2026 07:47:52,0.000000,0.000000,74.872935,74.345958,65.445300,75.070056,78.037937,72.292681,71.703751,74.693931,33.596328,29.233556,29.644737,29.765163,35.617541,35.168142,32.823510,33.371986,33.009333,34.737087,34.499748,34.598274,32.745722,32.958689,31.447675,71.537107,30.690815,36.340510,22.873540,22.788823,22.690789,29.599184,30.011621,30.206439,33.717540,33.813909,28.370250,28.706332,33.952539,36.937261,32.950133,37.279876,35.376560,37.853335,31.208074,36.511569,33.410635,36.550957,31.243090,36.157806,31.356894,33.755894,30.614927,33.235119,32.759030,34.569850,31.302351,33.327035,82.986702,88.252828,129.885511,84.144301,137.663353,56.454259,45.519561,153.126805,119.240000,2.184000,215.800000,117.850000,1.652000,145.100000,28301.452416,12.328502,24.012008,91.040543,34.017647,1591.226936,1040.066983
06/22/2026 07:48:52,0.000000,0.000000,74.965412,74.357332,65.596051,75.093493,78.069711,72.342466,71.710904,74.708241,33.276693,28.831897,29.158873,29.307377,34.490215,35.083659,32.586027,33.072441,32.807299,34.610911,33.842177,33.693384,31.734363,32.635633,31.071592,63.279267,30.969724,35.053004,21.084392,21.011647,20.710973,29.613037,30.320142,30.843401,33.371256,33.386807,27.159309,27.537021,33.950367,36.945271,32.956516,37.287994,35.387892,37.876120,31.212783,36.512356,33.409648,36.549974,31.225793,36.161427,31.335760,33.753038,30.565707,33.233687,32.769159,34.570195,31.305996,33.351109,75.575512,80.983434,127.741390,77.840542,135.170488,56.449383,44.474395,142.622047,119.390000,2.108000,206.200000,117.980000,1.592000,136.300000,28361.450850,12.039824,23.013180,86.259949,34.018040,1594.670011,1042.336089
06/22/2026 07:49:52,0.000000,0.000000,74.954706,74.374942,65.540376,75.130296,78.097968,72.362015,71.733576,74.715622,33.122992,28.489307,28.835086,28.868736,34.840933,34.940714,32.526808,32.878114,32.710874,34.555521,33.507354,33.096959,31.572921,32.425525,30.650835,70.456083,30.861872,36.346186,21.956892,21.853255,21.679539,29.508376,30.283277,30.396945,33.207817,33.168264,26.923566,27.300710,33.948939,36.938539,32.937305,37.279056,35.379487,37.854044,31.199432,36.504240,33.392170,36.545842,31.229047,36.142523,31.350480,33.757051,30.588900,33.219316,32.765896,34.556292,31.309250,33.312586,81.353863,86.517780,128.345814,83.595359,135.973946,56.366157,45.183569,154.475304,119.300000,2.181000,215.300000,117.780000,1.646000,144.600000,28421.448518,12.653843,23.692343,91.638200,34.010520,1598.213847,1044.707359
06/22/2026 07:50:52,0.000000,0.000000,75.035507,74.416911,65.539217,75.148228,78.114996,72.421952,71.717357,74.719320,33.094624,28.401479,28.774045,28.806109,34.789316,35.023022,32.490418,32.820843,32.651362,34.531641,33.189291,32.970994,31.488993,32.322144,30.463720,71.565101,30.343179,37.198855,21.809838,21.725930,21.591941,29.086817,29.818197,29.556450,33.134922,33.087364,26.986539,27.120710,33.924495,36.916399,32.929263,37.279458,35.348476,37.841245,31.165581,36.501993,33.391691,36.552888,31.210525,36.140500,31.323760,33.740633,30.559943,33.210837,32.746741,34.541616,31.271123,33.315889,83.536324,88.542190,129.172758,85.746314,136.950375,56.668660,45.341951,159.203304,119.260000,2.201000,217.900000,117.890000,1.666000,147.200000,28481.447340,13.355659,23.843196,93.706470,33.995653,1601.813387,1047.132589
06/22/2026 07:51:52,0.000000,0.000000,75.041869,74.467658,65.513187,75.214900,78.159975,72.472740,71.757515,74.748773,33.124096,28.367255,28.721537,28.738531,34.753623,35.142078,32.580079,32.797537,32.591904,34.487853,33.238313,33.197912,31.347544,32.321933,30.866883,68.462776,30.205381,35.392606,21.431915,21.322836,21.181458,28.944762,29.633838,29.508530,33.014818,32.989924,26.888175,27.158636,33.941331,36.920344,32.913077,37.272646,35.382367,37.849404,31.174255,36.499726,33.395192,36.516987,31.209391,36.115463,31.331988,33.731514,30.567282,33.217894,32.734237,34.541119,31.274000,33.305871,75.966093,81.205511,129.077471,75.882970,136.498171,56.742346,44.025177,139.207265,119.440000,2.098000,204.900000,117.900000,1.582000,134.600000,28541.445423,12.812803,22.579803,84.655568,33.994704,1605.366163,1049.507235
06/22/2026 07:52:52,0.000000,0.000000,75.054495,74.459582,65.632740,75.226562,78.163600,72.504774,71.764403,74.725637,32.824771,28.073446,28.438503,28.451366,34.882863,35.081073,32.356270,32.676522,32.436966,34.395853,33.138613,32.844257,31.222072,32.147245,30.718413,70.560387,30.295345,35.951640,21.307939,21.210070,21.060873,28.922207,29.681300,29.948380,32.962996,32.878972,26.307980,26.703159,33.933923,36.919598,32.931504,37.264885,35.352460,37.841681,31.160674,36.494502,33.381505,36.517516,31.222111,36.112163,31.321973,33.717533,30.551023,33.209093,32.769896,34.516360,31.274244,33.280786,81.653619,86.619492,128.333099,84.329417,136.030558,56.402609,44.974789,157.193342,119.360000,2.189000,216.600000,117.890000,1.661000,146.200000,28601.444523,12.458611,23.493029,92.832309,33.988671,1608.872417,1051.841923
06/22/2026 07:53:52,0.000000,0.000000,75.115830,74.430933,65.821170,75.216301,78.210187,72.505919,71.774627,74.726107,33.032286,28.173324,28.515156,28.531954,34.740318,34.824146,32.364943,32.638053,32.382597,34.325198,33.072291,32.941890,31.127431,32.215152,30.506481,71.993745,29.642567,37.118169,21.538588,21.464531,21.285077,28.427126,29.034781,26.949826,32.936467,32.825319,26.697309,26.886972,33.935461,36.906091,32.921355,37.248159,35.362301,37.830725,31.161211,36.479915,33.400628,36.516649,31.224894,36.109614,31.321618,33.715404,30.546211,33.188668,32.765913,34.506617,31.280145,33.284005,84.086530,88.947105,129.509880,86.049536,137.438810,56.599479,44.931285,159.754066,119.300000,2.201000,218.200000,117.920000,1.672000,147.600000,28661.442235,13.666738,23.451431,93.944711,33.985279,1612.495723,1054.288663
06/22/2026 07:54:52,0.000000,0.000000,75.116298,74.417453,65.757588,75.230071,78.201605,72.534560,71.780539,74.716787,32.924605,28.089759,28.479801,28.452928,34.927875,34.758902,32.308582,32.594609,32.357580,34.274501,33.062853,33.349399,31.229425,32.130558,30.344819,66.790623,29.572854,34.609243,20.936842,20.773359,20.656925,28.393317,28.956823,28.571358,32.820283,32.769150,26.708332,26.878923,33.905704,36.915814,32.897752,37.264921,35.356225,37.835273,31.159558,36.488247,33.388555,36.519228,31.183071,36.099049,31.299470,33.711092,30.527622,33.201035,32.742713,34.512308,31.265058,33.286289,74.404840,79.743273,128.834897,74.371869,136.253162,56.618499,43.638301,136.822146,119.420000,2.089000,203.400000,118.110000,1.564000,132.900000,28721.440987,12.404676,22.204567,83.519401,33.977949,1616.011594,1056.626976
06/22/2026 07:55:52,0.000000,0.000000,75.105201,74.465099,65.806153,75.282082,78.268584,72.601985,71.783376,74.725531,32.778329,27.776405,28.207585,28.188593,34.765407,34.768512,32.130801,32.467157,32.222324,34.248759,33.090856,32.641118,31.091588,32.093028,30.301337,69.105354,30.029250,34.912445,20.920939,20.799674,20.645882,28.615717,29.327223,29.684875,32.729829,32.716933,25.958720,26.390738,33.904073,36.910651,32.896626,37.260706,35.359114,37.842129,31.136172,36.503431,33.354480,36.506972,31.194960,36.109092,31.293908,33.717095,30.511360,33.185617,32.735291,34.513776,31.259569,33.288369,80.429254,85.411323,128.057625,83.010928,135.621647,56.166077,44.572570,154.355700,119.500000,2.172000,215.100000,118.110000,1.648000,144.200000,28781.439446,11.804881,23.107564,91.585333,33.974170,1619.489145,1058.931445
06/22/2026 07:56:52,0.000000,0.000000,75.153463,74.482967,65.548735,75.285602,78.291869,72.592809,71.779511,74.724637,33.672402,30.073781,30.383600,30.497363,34.994974,34.917372,32.721452,32.924200,32.813842,34.335687,33.969483,33.492157,32.002971,32.507089,31.799840,63.706410,30.938885,31.124707,27.475383,27.459309,30.026975,30.338138,30.483895,30.838665,33.366032,33.218504,30.102020,30.591625,33.886326,36.900490,32.876148,37.259352,35.353603,37.847240,31.139990,36.484437,33.366513,36.514975,31.176564,36.123578,31.284804,33.727562,30.559305,33.199875,32.739330,34.518249,31.259442,33.278022,82.662696,83.411746,117.662270,78.141622,120.884386,68.168742,55.522096,108.420509,120.070000,0.626000,67.000000,0.000000,0.000000,-0.000000,28841.437269,-1.843999,32.968706,68.858935,33.974790,1620.813096,1059.131688
06/22/2026 07:57:52,0.000000,0.000000,75.072661,74.480297,65.646412,75.285404,78.308923,72.628192,71.764702,74.708188,34.642417,32.048404,32.080002,32.478073,36.130537,35.568001,33.871867,34.149344,34.061519,35.119600,36.096138,36.026919,34.165698,33.630648,33.606288,56.328494,31.928323,33.002183,29.943439,29.888600,31.860685,31.715013,31.715458,32.022367,34.604141,34.676893,32.073647,32.324691,33.903862,36.907344,32.895914,37.259113,35.351790,37.847641,31.155545,36.488524,33.366173,36.519947,31.171192,36.088573,31.290556,33.711977,30.523161,33.203980,32.755887,34.515248,31.256298,33.274887,81.933927,81.972893,108.048458,71.843941,112.422473,76.040358,56.854991,91.468485,120.130000,0.626000,67.300000,0.000000,0.000000,-0.000000,28901.435580,-1.086482,34.088665,58.876599,33.974381,1621.929926,1059.131688
