Timestamp,Defrost case 1,Always off,Ambient Dry Bulb Ta,Ambient Dry Bulb Tb,Ambient Wet Bulb,Ceiling Temp,Front Wall Temp,Right Wall Temp,Left Wall Temp,Rear Wall Temp,Discharge Air 2 in LE,Discharge Air 12 in LE,Discharge Air 24 in LE,Discharge Air 42 in LE,Discharge Air 54 in LE,Discharge Air Center,Discharge Air 54 in RE,Discharge Air 42 in RE,Discharge Air 24 in RE,Discharge Air 12in RE,Discharge Air 2 in RE,Secondary Air 2 in LE,Secondary Air 12 in LE,Secondary Air 24 in LE,Secondary Air 42 in LE,Secondary Air 54 in LE,Secondary Air Center,Secondary Air 54 in RE,Secondary Air 42 in RE,Secondary Air 24 in RE,Secondary Air 12in RE,Secondary Air 2 in RE,Return Air 2 in LE,Return Air 12 in LE,Return Air 24 in LE,Return Air 42 in LE,Return Air 54 in LE,Return Air Center,Return Air 54 in RE,Return Air 42 in RE,Return Air 24 in RE,Return Air 12in RE,Return Air 2 in RE,Into Main Distributor,Left TXV Inlet,Into Left Distrubutor ,Left TXV Bulb,Left Coil Inlet 1,Left Coil Inlet 2,Left Coil Inlet 3,Left Coil Inlet 4,Left Coil Inlet 5,Left Coil Inlet 6,CTR TXV Inlet,Into CTR Distrubutor,CTR TXV Bulb,CTR Coil Inlet 1,CTR Coil Inlet 2,CTR Coil Inlet 3,CTR Coil Inlet 4,CTR Coil Inlet 5,CTR Coil Inlet 6,Right TXV Inlet ,Into Right Distributor ,Right TXV Bulb ,Right Coil Inlet 1,Right Coil Inlet 2,Right Coil Inlet 3,Right Coil Inlet 4,Right Coil Inlet 5,Right Coil Inlet 6,Air in left evap 6 in LE,Air in left evap 6 in RE,Air in ctr evap 6 in LE,Air in ctr evap 6 in RE,Air in right evap 6 in LE,Air in right evap 6 in RE,Air off left evap 6 in LE,Air off left evap 6 in RE,Air off ctr evap 6 in LE,Air off ctr evap 6 in RE,Air off right evap 6 in LE,Air off right evap 6 in RE,PS Top shelf LE Rear,PS Top shelf LE Front,PS Top shelf 48 LE Rear,PS Top shelf 48 LE Front,PS Top shelf 48 RE Rear,PS Top shelf 48 RE Front,PS Top shelf RE Rear ,PS Top shelf RE Front,PS Second shelf LE Rear ,PS Second shelf LE Front,PS Second shelf 48 LE Rear,PS Second shelf 48 LE Front,PS Second shelf 48 RE Rear,PS Second shelf 48 RE Front,PS Second shelf RE Rear ,PS Second shelf RE Front,PS Third shelf LE Rear ,PS Third shelf LE Front,PS Third shelf 48 LE Rear,PS Third shelf 48 LE Front,PS Third shelf 48 RE Rear,PS Third shelf 48 RE Front,PS Third shelf RE Rear ,PS Third shelf RE Front,PS Fourth shelf LE Rear ,PS Fourth shelf LE Front,PS Fourth shelf 48 LE Rear,PS Fourth shelf 48 LE Front,PS Fourth shelf 48 RE Rear,PS Fourth shelf 48 RE Front,PS Fourth shelf RE Rear ,PS Fourth shelf RE Front,PS BC LE Rear ,PS BC LE Front,PS BC 48 LE Rear,PS BC 48 LE Front,PS BC 48 RE Rear,PS BC 48 RE Front,PS BC RE Rear ,PS BC RE Front,Water in HeatX,Water out  HeatX,Ref Temp in HeatX,Ref Temp out HeatX,Discharge line from Comp,Suction line into Comp,Suction Pressure,Discharge Pressure,Flowmeter,Case Volts,Case Amps,Case Watts,Compressor Volts,Compressor Amps,Compressor Watts,Run Time,Left S.H.,CTR S.H. ,Right S.H. ,Evap,Liqcond,Total Case Watts,Total Compressor Watts,AVG Prod Temp
11/14/2025 10:45:44,0.000000,0.000000,75.051482,72.661274,64.831039,73.855146,72.935108,73.020214,71.175321,74.752337,35.340549,29.181825,29.632705,31.470431,29.001207,27.871797,30.290168,29.397537,28.958795,27.695428,36.034779,41.033036,41.115329,40.648303,41.320620,37.988263,37.456706,37.331595,36.861038,37.758130,36.469535,37.559357,54.406651,53.862284,53.343561,49.171073,47.072662,49.518693,40.612170,44.266923,49.482221,45.003979,47.302797,71.047908,69.843951,51.394928,38.268911,24.602519,24.443232,24.515289,24.664209,24.661524,24.336600,70.280354,47.803164,30.675902,24.064969,24.149138,24.091868,24.222593,24.249452,24.240499,69.145495,47.699735,34.122568,24.277143,24.109493,24.115313,23.972038,24.195958,24.239381,41.244980,42.479208,39.495213,40.709359,39.120182,40.238133,26.413685,26.633072,25.552309,25.055734,25.982269,25.673687,32.826510,39.272801,30.669319,37.760120,38.600149,29.364241,29.878389,39.708001,33.040340,38.401682,29.916171,38.162185,29.799203,36.477672,29.504453,38.901762,30.107856,37.191387,30.373640,35.725579,28.870874,35.636403,28.399587,35.463281,31.695796,36.115783,30.410723,36.033498,31.345691,34.778825,29.748678,37.207854,34.771659,41.177308,35.358768,39.179009,32.197725,36.937699,32.089580,38.886006,80.945531,84.057483,122.617739,84.245030,121.802068,41.603045,43.589444,145.288463,8.032299,119.570000,1.272000,7.700000,194.660000,4.771000,893.000000,683.984308,16.111863,8.518854,11.965520,22.157048,87.495055,Inf,177.689116,34.299655
11/14/2025 10:46:44,0.000000,0.000000,75.285239,73.007049,64.912053,73.923111,72.964194,73.049296,71.082822,74.835997,35.463607,29.236090,29.645932,31.514687,29.045517,27.940688,30.378523,29.528297,29.016190,27.849739,36.309144,41.023940,41.180160,40.648010,41.282437,37.992774,37.523317,37.418552,36.956893,37.695685,36.465497,37.619412,56.138206,53.192213,54.008428,49.095865,47.541410,48.642783,42.729920,43.014451,47.682109,46.966815,47.578754,71.672366,70.580129,51.453199,38.306495,24.805721,24.701978,24.702426,24.897337,24.854833,24.639607,70.913056,47.224736,31.457998,24.242778,24.332305,24.392687,24.458929,24.479070,24.435208,69.675353,47.558364,34.345438,24.501006,24.327642,24.343309,24.142760,24.439890,24.499864,41.297313,42.506768,39.685558,40.653456,39.307216,40.113467,26.629961,26.782305,25.769624,25.216241,26.177517,25.848956,32.856312,39.233118,30.681369,37.766323,38.644307,29.370854,29.893471,39.722006,33.072242,38.378621,29.916515,38.152796,29.854822,36.478444,29.486946,38.878121,30.084417,37.211916,30.351982,35.743039,28.883103,35.606990,28.382904,35.450338,31.710406,36.110821,30.366656,36.041087,31.337733,34.763829,29.717996,37.206879,34.757818,41.153897,35.354840,39.188774,32.148393,36.936457,32.069638,38.865566,77.059365,83.091299,121.663768,80.866325,120.907736,41.811664,44.486996,133.010032,8.002796,119.980000,1.272000,7.500000,191.350000,4.631000,810.000000,743.982364,15.281194,8.432697,11.320137,23.025301,81.675917,Inf,192.888617,34.295794
11/14/2025 10:47:44,0.000000,0.000000,75.046253,72.696268,64.809927,73.953009,72.964911,73.080495,71.195858,74.790955,35.565709,29.416455,29.755808,31.581819,29.284449,28.135598,30.508165,29.664238,29.148406,28.011064,36.354036,41.063848,41.235899,40.722718,41.295570,37.997125,37.563280,37.470455,37.019441,37.805898,36.612391,37.604349,53.863062,53.186975,54.168611,48.886622,47.085003,50.338909,42.263130,43.239813,48.626162,45.536549,47.209668,72.752495,72.064842,52.525390,38.266904,24.974546,24.822995,24.910240,25.060954,25.064533,24.749119,72.333040,48.088302,31.055798,24.466341,24.514229,24.522132,24.669812,24.637145,24.617455,71.019466,48.434797,34.524553,24.652564,24.493505,24.493058,24.361469,24.546274,24.636224,41.286182,42.624276,39.798188,41.001916,39.274397,40.169240,26.764899,27.009242,25.922085,25.429068,26.332088,26.030262,32.797439,39.305711,30.673809,37.772084,38.631964,29.312816,29.836342,39.692660,33.033316,38.393822,29.916705,38.172928,29.807819,36.483569,29.489435,38.872401,30.069722,37.216796,30.361126,35.710041,28.826230,35.604286,28.343143,35.474742,31.663659,36.090483,30.359466,36.009145,31.308268,34.754275,29.734253,37.187453,34.756962,41.150846,35.345476,39.179013,32.148781,36.919851,32.056491,38.867214,75.151624,84.130380,121.782695,80.723372,121.010531,41.889602,44.373139,127.766820,8.009213,119.730000,1.270000,8.500000,191.430000,4.711000,826.000000,803.991851,15.351193,8.140087,11.608842,22.915711,79.082443,Inf,207.691876,34.283264
11/14/2025 10:48:44,0.000000,0.000000,75.011850,72.728691,64.701135,73.942805,72.933100,73.072820,71.186130,74.803238,35.665350,29.514515,29.851621,31.700618,29.356549,28.210425,30.573609,29.736399,29.220166,28.148037,36.469070,41.164909,41.310983,40.856836,41.382601,38.069937,37.545913,37.524697,36.959159,37.770862,36.565474,37.630416,54.782679,54.048446,53.906063,48.855162,47.982960,49.839565,42.200569,43.718342,47.388913,45.795755,46.853249,73.910503,73.751038,53.691796,38.335348,24.996912,24.822837,24.957506,25.127653,25.071290,24.684731,73.909122,49.592072,31.388644,24.520785,24.463050,24.499290,24.720807,24.662635,24.638471,72.667484,49.516489,34.559187,24.646327,24.446506,24.438002,24.414728,24.542190,24.605291,41.373673,42.658529,39.867821,40.914054,39.209284,40.048681,26.844915,27.072719,26.015115,25.521953,26.401224,26.084513,32.817169,39.299702,30.679655,37.765065,38.609503,29.322053,29.849589,39.651714,33.035591,38.377537,29.889560,38.174590,29.807268,36.475498,29.475506,38.890994,30.073794,37.195631,30.339464,35.719080,28.821503,35.615182,28.337159,35.454482,31.686506,36.098135,30.373284,36.012245,31.311387,34.740346,29.704644,37.194653,34.746885,41.136450,35.347692,39.182983,32.185270,36.929846,32.062987,38.851564,78.143857,87.103707,123.064859,84.582569,121.899405,41.970574,43.814925,136.820495,8.037588,119.430000,1.266000,7.700000,192.070000,5.129000,930.000000,863.980011,15.959240,9.012536,12.183079,22.376108,83.518610,Inf,222.460086,34.281054
11/14/2025 10:49:44,0.000000,0.000000,75.113570,72.787064,64.737834,73.951865,72.957837,73.045480,71.140063,74.795394,35.850798,29.517025,29.946868,31.811328,29.442406,28.260193,30.619807,29.705922,29.270846,28.103686,36.536178,41.148415,41.214857,40.771222,41.350334,38.110862,37.617312,37.571347,37.065108,37.871402,36.684503,37.594610,55.034048,53.431455,53.567576,49.042465,47.472190,48.856585,41.045034,44.703529,49.281394,46.373980,47.846000,74.261659,74.013457,53.727210,38.371879,25.085814,24.988343,25.012500,25.182420,25.153345,24.912672,74.179228,49.512695,31.744049,24.649639,24.671118,24.707643,24.797581,24.798924,24.756864,72.934317,49.379757,34.500210,24.808341,24.679577,24.639303,24.477744,24.718552,24.822360,41.358762,42.596300,39.750719,40.733599,39.395431,40.321855,26.893498,27.102536,26.062388,25.506533,26.473844,26.097058,32.820756,39.268858,30.654590,37.811356,38.676490,29.299983,29.823066,39.703061,33.069140,38.383488,29.900028,38.178108,29.817507,36.486990,29.472813,38.866675,30.023368,37.186738,30.324120,35.719336,28.825330,35.590607,28.296341,35.448257,31.648172,36.088816,30.345918,36.016942,31.301855,34.763822,29.689450,37.176944,34.749526,41.128068,35.312059,39.161194,32.154835,36.912562,32.030466,38.855126,77.834085,86.873379,123.101307,83.891803,122.011193,42.237352,44.629464,134.984285,7.993553,119.790000,1.267000,8.700000,192.010000,4.957000,886.000000,923.978546,15.209672,8.581842,11.338003,23.162207,82.634940,Inf,237.388632,34.274569
11/14/2025 10:50:44,0.000000,0.000000,75.180385,72.674493,65.132475,73.984698,72.947520,73.078772,71.131669,74.843649,35.826574,29.593865,29.956815,31.859604,29.445692,28.284902,30.642897,29.741508,29.325396,28.151580,36.635885,41.196539,41.304333,40.881436,41.344090,38.153620,37.695866,37.596870,37.064995,37.874383,36.844714,37.674211,54.988240,53.483514,53.523567,49.163796,48.127472,49.749375,41.422727,44.314592,47.814847,45.357124,48.181687,72.816405,71.984689,52.428389,38.455653,25.169344,25.072439,25.086306,25.260856,25.233126,25.009021,72.264590,48.252965,31.891385,24.663506,24.755685,24.787544,24.854658,24.873897,24.816180,71.046290,48.432271,34.795242,24.887567,24.756872,24.756872,24.545655,24.807519,24.884027,41.479214,42.619030,39.811435,40.917997,39.308503,40.131055,26.913337,27.146488,26.092519,25.563781,26.512729,26.144833,32.762014,39.269250,30.663687,37.748791,38.608255,29.273680,29.826645,39.649435,33.046628,38.365540,29.894390,38.155177,29.818880,36.439667,29.458133,38.888616,30.033052,37.192364,30.320644,35.714995,28.775899,35.613502,28.299320,35.461659,31.634023,36.099550,30.347463,36.032648,31.275329,34.739561,29.662831,37.188990,34.740761,41.147536,35.291433,39.187426,32.137243,36.922428,32.015468,38.875468,76.233239,84.450754,122.078291,81.467946,121.176690,42.174123,44.611590,132.002598,8.047072,119.840000,1.268000,7.400000,191.500000,4.764000,841.000000,983.977004,15.310608,8.746340,11.650197,23.145045,81.182911,Inf,252.268760,34.264460
11/14/2025 10:51:44,0.000000,0.000000,75.247275,72.833057,65.066827,73.944856,72.972838,73.094771,71.196145,74.829688,35.982779,29.663731,29.989218,31.827768,29.454850,28.283356,30.660314,29.869063,29.355580,28.208563,36.765829,41.198095,41.329205,40.846896,41.390314,38.142612,37.635220,37.607376,37.082143,37.864562,36.775927,37.728354,54.455738,54.086392,54.468176,49.323612,47.861240,47.529714,40.561792,43.791888,49.735775,46.893777,47.821683,71.691261,70.720899,51.642640,38.428833,25.147092,25.043630,25.091942,25.271106,25.221012,24.929351,71.120609,48.130061,31.327034,24.666906,24.702705,24.766039,24.890871,24.874317,24.905635,69.926576,47.961697,34.894251,24.899309,24.658458,24.710366,24.568956,24.801916,24.843527,41.474586,42.824503,39.684868,40.538938,39.441248,40.572845,26.955286,27.162975,26.136729,25.587960,26.563252,26.218581,32.773579,39.286455,30.636016,37.739473,38.600712,29.292891,29.830691,39.676864,33.041392,38.360339,29.864170,38.159655,29.798432,36.468498,29.443924,38.892465,30.014648,37.180301,30.293759,35.707769,28.790482,35.610041,28.311452,35.451220,31.638231,36.088234,30.326059,36.009169,31.273984,34.726299,29.649053,37.211739,34.759144,41.135851,35.287879,39.175508,32.148805,36.920703,32.041327,38.871773,80.583337,84.803968,122.119405,84.388240,121.102388,42.269801,43.957442,144.035438,8.046043,119.840000,1.264000,8.500000,191.320000,4.817000,865.000000,1043.975585,15.914593,8.812794,12.380011,22.514240,86.916539,Inf,267.053952,34.262225
11/14/2025 10:52:44,0.000000,0.000000,75.203312,72.702146,64.696571,73.936094,72.977191,73.060175,71.230340,74.820221,36.065484,29.636422,29.970385,31.808958,29.536805,28.299768,30.715131,29.892246,29.363500,28.195066,36.778110,41.210316,41.321627,40.826989,41.479167,38.272011,37.606711,37.582402,37.145602,37.962861,36.767012,37.748615,55.485760,54.440954,53.558310,47.973532,46.982002,49.674107,42.240987,44.755031,47.678701,46.321372,47.848994,71.430675,70.620524,51.511275,38.497092,25.131261,24.998037,25.087506,25.281205,25.234690,24.875923,70.911218,48.252468,31.121001,24.664258,24.656651,24.706738,24.882581,24.865132,24.863342,69.790187,47.937725,35.109777,24.825962,24.623085,24.627560,24.563565,24.760426,24.774744,41.377934,42.646024,39.821776,40.928761,39.448060,40.265183,26.973213,27.137131,26.113548,25.576362,26.556578,26.199117,32.774668,39.250486,30.620476,37.783280,38.629905,29.282661,29.771417,39.695717,33.037287,38.361119,29.867186,38.137666,29.783367,36.458855,29.417261,38.882504,30.022864,37.180048,30.308968,35.698962,28.800797,35.592213,28.286802,35.442276,31.650178,36.081068,30.331072,36.020350,31.310185,34.736013,29.692262,37.176282,34.751079,41.112008,35.323892,39.152679,32.168050,36.889252,32.017694,38.861576,80.289062,84.826056,122.066880,84.513773,121.204040,42.343829,44.146832,143.350733,8.085227,119.750000,1.265000,8.200000,191.210000,4.844000,871.000000,1103.974359,15.799679,8.423588,12.412364,22.697413,86.598997,Inf,281.865850,34.259011
11/14/2025 10:53:44,0.000000,0.000000,75.198920,72.780752,64.558277,73.922176,72.951402,73.058097,71.178140,74.809224,36.135333,29.637646,30.021988,31.838394,29.510530,28.302927,30.729608,30.007044,29.368737,28.290903,36.985911,41.272828,41.381051,40.934426,41.419997,38.198031,37.680468,37.675607,37.169876,37.922167,36.759882,37.743261,55.575636,53.809917,53.796685,49.582963,47.828274,49.238398,41.758621,44.464814,47.576878,46.644742,46.969781,71.712039,70.937386,51.747678,38.579299,25.113465,24.971214,25.087972,25.248296,25.203121,24.802286,71.237219,48.443591,31.171895,24.680834,24.648167,24.697132,24.888189,24.815260,24.825103,70.108260,48.215000,35.066565,24.842757,24.596986,24.622046,24.609963,24.797176,24.777936,41.529745,42.639297,39.816787,40.815033,39.488906,40.279999,26.981665,27.146475,26.178319,25.598103,26.580983,26.256605,32.815411,39.237974,30.625344,37.787663,38.635609,29.235661,29.755642,39.651986,33.052312,38.371187,29.875123,38.149737,29.791987,36.454133,29.436140,38.858375,29.990906,37.196993,30.293943,35.703522,28.765237,35.600759,28.254353,35.464473,31.610567,36.080221,30.323629,35.998784,31.272447,34.727619,29.662419,37.159517,34.728497,41.112927,35.296988,39.145314,32.146825,36.902998,32.016838,38.833688,80.894119,85.286464,122.384453,85.075235,121.243117,42.274602,43.667843,145.826395,8.036833,119.710000,1.278000,8.800000,191.370000,4.958000,894.000000,1163.982954,16.346013,8.938609,12.833279,22.233286,87.742397,Inf,296.723004,34.250594
11/14/2025 10:54:44,0.000000,0.000000,75.310409,72.900181,64.592070,73.956608,72.922360,73.029482,71.035147,74.794026,36.271847,29.614607,30.005641,31.897836,29.523656,28.299551,30.737695,29.943799,29.384942,28.223664,37.015694,41.310415,41.448105,40.972470,41.495278,38.136704,37.742467,37.606794,37.189907,37.863980,36.701149,37.719070,55.634107,53.385345,53.379451,49.207147,47.131980,49.870211,41.792825,44.095651,47.660466,44.489614,46.904063,72.181992,71.688539,52.269768,38.680137,25.078326,24.922609,25.011636,25.207406,25.142548,24.769883,71.818895,48.792146,31.352997,24.655487,24.570460,24.637771,24.829285,24.797965,24.775145,70.751591,48.600888,35.199498,24.746488,24.606636,24.630801,24.536374,24.682374,24.718172,41.584473,42.749006,39.778353,40.957620,39.334976,40.184375,26.938499,27.113140,26.095796,25.564480,26.491533,26.140821,32.755355,39.264850,30.663389,37.750263,38.617671,29.308273,29.788996,39.635760,33.038618,38.357142,29.848457,38.176277,29.817442,36.446206,29.417449,38.866019,30.002196,37.166623,30.283364,35.710729,28.772048,35.570287,28.232141,35.408367,31.628119,36.058700,30.308608,35.986961,31.255204,34.725162,29.621600,37.170306,34.740650,41.091100,35.313965,39.132654,32.138949,36.881968,32.005915,38.830356,81.664593,85.926673,122.717390,85.771805,121.610827,42.235134,43.851355,150.477687,8.063828,119.760000,1.259000,8.700000,191.480000,4.991000,904.000000,1223.971789,16.268695,8.941555,12.788056,22.411442,89.856122,Inf,311.582543,34.244703
11/14/2025 10:55:44,0.000000,0.000000,75.291385,72.815041,64.974700,73.976537,72.913520,73.026571,71.140982,74.797576,36.309471,29.689069,30.026590,31.899760,29.522907,28.335395,30.684065,29.871423,29.411695,28.259361,37.147924,41.284158,41.405137,40.954565,41.442349,38.171007,37.701325,37.628405,37.193399,37.965107,36.873127,37.874482,55.627933,53.767014,53.377914,49.037848,47.559683,49.249385,42.089300,44.829871,48.856043,45.279755,46.074611,73.902818,73.798767,53.709522,38.683631,25.033555,24.856520,24.934368,25.183042,25.092239,24.752222,73.893435,49.775782,31.528057,24.609968,24.488239,24.566316,24.745760,24.746655,24.701013,72.779078,49.573313,35.198454,24.678761,24.502612,24.516039,24.481577,24.630642,24.668679,41.534509,42.689534,39.903781,40.994983,39.462814,40.290935,26.898960,27.087899,26.058020,25.483199,26.452762,26.119319,32.777984,39.260833,30.597196,37.748710,38.596696,29.266006,29.772155,39.685977,33.030134,38.358428,29.839054,38.140365,29.748192,36.440758,29.394566,38.882365,29.982153,37.158683,30.257366,35.673372,28.748259,35.571300,28.251458,35.430979,31.620555,35.998040,30.282373,35.974626,31.247695,34.723856,29.622517,37.155280,34.708279,41.088029,35.269262,39.115956,32.133230,36.882436,32.021518,38.833518,80.051178,87.685832,123.595828,85.898286,122.403831,42.384630,43.855241,141.508015,8.049701,119.630000,1.266000,7.900000,192.010000,5.126000,931.000000,28.009441,16.268421,9.112847,12.783244,22.415210,85.739371,Inf,6.953003,34.232254
11/14/2025 10:56:44,0.000000,0.000000,75.328997,73.001812,64.826823,73.950977,72.956525,73.096665,71.103225,74.843636,36.442395,29.653526,30.046781,31.875333,29.522089,28.332345,30.810317,29.896964,29.427434,28.304564,37.217921,41.380136,41.425445,40.985446,41.486460,38.281982,37.797693,37.707106,37.326968,38.005344,36.846389,37.811988,55.422383,54.740652,54.284716,49.138125,47.244045,50.097413,41.558876,44.299926,48.366866,46.616109,47.526670,72.480959,71.635767,52.237704,38.675339,25.226888,25.098177,25.128594,25.293531,25.289058,25.051544,71.893568,48.095333,31.513004,24.668668,24.707151,24.789179,24.901034,24.901928,24.872847,70.674098,48.301938,35.142517,24.947141,24.813048,24.789781,24.607658,24.839693,24.932753,41.647180,42.856027,39.828914,41.100030,39.464004,40.370528,26.992511,27.181437,26.109616,25.585594,26.551058,26.243432,32.763621,39.258936,30.592488,37.751554,38.597772,29.287410,29.757436,39.690742,33.013157,38.364525,29.821580,38.144441,29.758996,36.491316,29.364342,38.877453,29.980311,37.156413,30.256851,35.690138,28.731237,35.581394,28.201822,35.410790,31.610062,36.050050,30.292021,35.974024,31.243971,34.704010,29.610593,37.160342,34.716461,41.077223,35.266887,39.125062,32.133070,36.885205,32.028755,38.828431,77.391710,84.260396,122.077252,81.741403,121.285117,42.328975,44.961324,133.952566,8.037271,119.740000,1.270000,8.300000,191.550000,4.753000,839.000000,87.998294,15.195183,8.032848,11.662361,23.480156,82.134933,Inf,21.783590,34.231272
11/14/2025 10:57:44,0.000000,0.000000,75.311023,72.892328,64.573875,73.945000,72.950964,73.043688,71.110220,74.811732,36.485020,29.687998,30.046026,31.904806,29.642117,28.310997,30.774950,30.049727,29.432922,28.302024,37.297204,41.370969,41.411440,41.006643,41.523688,38.220439,37.740830,37.709455,37.320918,38.094270,36.902020,37.895387,54.801562,53.842535,53.783751,49.394443,47.930017,48.426073,41.728437,44.529825,47.957815,45.900455,47.785743,72.326527,71.669910,52.302611,38.740899,25.184190,25.000290,25.099600,25.261557,25.233379,24.940379,72.004864,48.707867,31.147439,24.676356,24.665169,24.724340,24.898391,24.851413,24.851860,70.877574,48.626518,35.281853,24.859594,24.648783,24.667130,24.582552,24.754339,24.824139,41.582197,42.747956,39.966811,40.793823,39.597290,40.369336,26.955152,27.158375,26.125868,25.589204,26.552878,26.217195,32.727734,39.240100,30.589529,37.743318,38.594400,29.234367,29.748551,39.629595,32.995952,38.342136,29.827063,38.145331,29.777730,36.447948,29.380404,38.865288,29.931461,37.158815,30.240914,35.709299,28.713056,35.590874,28.172543,35.409966,31.596314,36.070040,30.272505,35.989179,31.204858,34.723611,29.600421,37.169249,34.716524,41.094008,35.250584,39.131776,32.103797,36.888385,31.971846,38.833410,82.058871,86.294419,122.815440,86.272120,121.662023,42.364198,43.647833,148.698387,7.992578,119.790000,1.264000,8.900000,191.600000,5.058000,919.000000,4.000193,16.527064,8.933604,13.068018,22.213835,89.052757,Inf,0.977825,34.220822
11/14/2025 10:58:44,0.000000,0.000000,75.168322,72.805123,64.780864,73.943781,72.934076,73.063636,71.174060,74.815302,36.574161,29.648499,30.039526,31.937226,29.579588,28.329641,30.821877,29.974514,29.429541,28.286591,37.389791,41.394186,41.402105,40.999504,41.568240,38.220129,37.707039,37.608044,37.289762,38.102457,36.907373,37.942704,55.970842,54.838818,54.327798,48.570843,45.161889,48.822719,42.007061,44.352669,48.986031,46.736391,47.677819,74.102118,74.091970,53.921750,38.710496,25.037968,24.913817,24.998819,25.155879,25.115621,24.823040,74.057468,49.795315,31.263342,24.580910,24.538394,24.655116,24.750428,24.700312,24.647956,73.003945,49.703963,35.291557,24.696228,24.542962,24.532221,24.421226,24.613258,24.688437,41.596588,42.868586,39.752485,40.902279,39.601427,40.711666,26.855885,27.038577,25.970665,25.429801,26.420407,26.064064,32.731907,39.223067,30.568034,37.770173,38.595183,29.210965,29.717130,39.650474,32.994334,38.351568,29.809388,38.126138,29.738288,36.438008,29.352996,38.840767,29.934328,37.143971,30.266888,35.657583,28.699791,35.563735,28.183143,35.410408,31.587402,36.044797,30.256236,35.961502,31.219787,34.691675,29.599530,37.162614,34.728055,41.055280,35.280506,39.113471,32.124493,36.860517,31.983429,38.814986,80.207795,87.873117,123.696221,86.037807,122.522988,42.330825,44.361919,140.329214,8.044334,119.500000,1.266000,8.200000,192.120000,5.143000,938.000000,63.998106,15.805593,8.358439,12.386654,22.904903,85.185552,Inf,15.914451,34.211564
11/14/2025 10:59:44,0.000000,0.000000,75.251489,72.739030,65.031344,73.945287,72.897898,73.016455,71.202465,74.810632,36.700400,29.674487,30.033855,31.950148,29.648710,28.349726,30.749565,29.941853,29.463560,28.268866,37.473908,41.395950,41.525269,41.060681,41.563289,38.303039,37.724482,37.632560,37.270074,38.053635,36.896075,37.931863,55.807258,54.132119,54.885166,49.325576,47.343291,48.972262,41.449553,43.598072,48.942710,45.305518,47.652142,74.186758,74.040454,53.786295,38.730943,25.098058,24.968035,25.009193,25.151037,25.156852,24.927812,74.113424,49.639146,31.756243,24.574281,24.666020,24.679155,24.780729,24.767753,24.717191,72.901538,49.566423,35.285859,24.815763,24.661374,24.666296,24.455063,24.702308,24.799406,41.609781,42.877304,39.736111,40.741433,39.473832,40.392678,26.851652,27.076775,25.958382,25.439621,26.434241,26.110821,32.736181,39.248037,30.592335,37.747867,38.573783,29.182401,29.712652,39.675502,33.016904,38.351026,29.795019,38.134851,29.751543,36.432577,29.364470,38.852898,29.942127,37.149937,30.249605,35.666102,28.694539,35.579304,28.214891,35.429910,31.595424,36.041257,30.269929,35.967576,31.231245,34.719800,29.594805,37.153330,34.736485,41.074206,35.278164,39.119963,32.135936,36.870870,31.997863,38.815390,78.059694,87.104551,123.296163,84.112897,122.151388,42.423183,44.213136,135.245420,8.024764,119.610000,1.262000,7.600000,192.090000,4.982000,892.000000,123.997252,15.969507,8.994807,12.524423,22.761436,82.761093,Inf,30.749818,34.217418
11/14/2025 11:00:44,0.000000,0.000000,75.345869,72.768471,64.799016,73.936946,72.939090,73.058912,71.255111,74.871504,36.788223,29.633683,30.018918,31.878044,29.597045,28.281063,30.826536,29.964462,29.413386,28.208392,37.508164,41.344101,41.505097,41.066462,41.549088,38.287013,37.712449,37.664279,37.293848,38.032771,36.899090,37.886717,54.606114,53.063830,53.813649,49.774620,47.407964,49.474334,41.972563,43.986405,49.186457,46.926449,47.231598,73.758275,73.347847,53.397974,38.819613,25.115466,25.028326,25.015353,25.196138,25.189876,24.989920,73.542782,49.225329,31.304889,24.602820,24.695451,24.729387,24.785319,24.809480,24.740126,72.241961,49.167404,35.171476,24.851542,24.707842,24.680546,24.463497,24.747728,24.834979,41.562945,42.778099,39.825183,40.838409,39.502620,40.565439,26.885269,27.068403,25.985317,25.443690,26.431158,26.091284,32.709628,39.215524,30.547879,37.756377,38.625985,29.208315,29.700211,39.639230,32.990109,38.340306,29.778843,38.119438,29.727065,36.411819,29.340433,38.856151,29.907961,37.135065,30.223984,35.660132,28.643911,35.555751,28.104584,35.407164,31.561420,36.029156,30.248519,35.976865,31.205835,34.697302,29.576647,37.158493,34.713276,41.059541,35.250669,39.096129,32.124799,36.864801,31.985960,38.823769,77.071706,86.204429,122.945195,83.108764,122.078410,42.249116,44.524302,133.035094,8.027557,119.600000,1.265000,8.600000,192.060000,4.987000,893.000000,184.005515,15.758438,8.243714,12.110301,23.061175,81.688150,Inf,45.601254,34.199476
