T_1a-lh,T_1b-lh,T_2a-LH,T_sat.lh,S.H_lh coil,D_coil lh,H_coil lh,S_coil lh,T_1a-ctr,T_1b-ctr,T_2a-CTR,T_sat.ctr,S.H_ctr coil,D_coil ctr,H_coil ctr,S_coil ctr,T_1a-rh,T_1b-rh,T_2a-RH,T_sat.rh,S.H_rh coil,D_coil rh,H_coil rh,S_coil rh,P_suction,T_2b,T_sat.comp.in,S.H_total,D_comp.in,H_comp.in,S_comp.in,T_3a,rpm,T_3b,P_disch,T_4a,T_sat.cond,S.C,T_waterin,T_waterout,T_4b-lh,T_sat.txv.lh,S.C-txv.lh,H_txv.lh,T_4b-ctr,T_sat.txv.ctr,S.C-txv.ctr,H_txv.ctr,T_4b-rh,T_sat.txv.rh,S.C-txv.rh,H_txv.rh,m_dot,qc
,24.958473166666668,,,,,,,,,,,,,,,,,,,,,,,45.227756,42.568516,23.991328373040847,18.577187626959223,8.60504964816975,587.5485339446566,2.4418379194523947,121.411517,,122.153627,131.620998,81.210775,81.12817625315482,-0.08259874684522402,83.892023,76.67139,71.545612,81.12817625315482,9.582564253154851,256.9260667653847,71.633433,81.12817625315482,9.494743253154786,257.05696480647754,70.465748,81.12817625315482,10.66242825315469,255.31864326199795,-1489.5255282634487,-212028.27601981777
,24.912720166666663,,,,,,,,,,,,,,,,,,,,,,,43.741772,42.502827,22.56685693423133,19.9359700657688,8.371380575668383,587.8878498650264,2.447380630716715,121.150265,,122.044039,137.528026,82.262057,83.98587427056454,1.7238172705645525,83.518814,78.504735,70.459084,83.98587427056454,13.52679027056439,255.31400055739633,70.777458,83.98587427056454,13.208416270564532,255.78729536729998,69.582975,83.98587427056454,14.402899270564479,254.01331315457546,-124.99201096017791,-17885.364728798464
,24.834292333333334,,,,,,,,,,,,,,,,,,,,,,,43.569965,42.419093,22.400420856381867,20.01867214361814,8.346121801151897,587.8545232520545,2.447769176662372,121.534935,,122.327623,136.437356,83.644962,83.46442166141226,-0.18054033858776392,84.132944,79.876683,70.246906,83.46442166141226,13.217515661412154,254.9977568474902,70.491179,83.46442166141226,12.973242661412177,255.36071927846712,69.381325,83.46442166141226,14.083096661412185,253.71319067839357,-924.2550250894941,-132378.44980319656
,24.78897483333333,,,,,,,,,,,,,,,,,,,,,,,43.703351,42.362501,22.52966883752324,19.832832162476812,8.36842157548159,587.7647036056738,2.4470526219354105,121.514167,,122.696518,144.081194,84.657675,87.06266876257308,2.4049937625730875,84.917556,80.630763,70.541381,87.06266876257308,16.521287762572978,255.44225012827607,70.840409,87.06266876257308,16.22225976257305,255.88664557679195,69.743745,87.06266876257308,17.318923762573036,254.25830355774073,-108.2357826386685,-15474.621420024125
,24.754804833333335,,,,,,,,,,,,,,,,,,,,,,,43.896529,42.397735,22.71646293763863,19.68127206236145,8.398145730863137,587.7460767043992,2.4464162144706387,121.73951,,122.788306,146.391102,85.334969,88.12502823416403,2.7900592341639365,85.556294,81.236614,71.308121,88.12502823416403,16.816907234164013,256.5842656573005,71.468514,88.12502823416403,16.656514234163957,256.82296347285495,70.335337,88.12502823416403,17.789691234163946,255.13839747402025,-109.4557724647762,-15601.765615521972
,24.694523333333336,,,,,,,,,,,,,,,,,,,,,,,43.395487,42.406417,22.23102107590919,20.175395924090868,8.318884493566241,587.8895035338068,2.448412168673847,122.080013,,123.3132,147.296625,85.943993,88.53844927403615,2.594456274036054,86.223439,82.011424,71.897784,88.53844927403615,16.64066527403612,257.4629375796445,72.100891,88.53844927403615,16.437558274036064,257.7655986625097,70.99082,88.53844927403615,17.54762927403607,256.11310709569364,-106.94794039132161,-15208.04418917468
,24.647578499999998,,,,,,,,,,,,,,,,,,,,,,,43.533924,42.295256,22.365459969780876,19.92979603021921,8.343165751736198,587.74646217387,2.4474884986724104,122.314354,,123.626211,149.874083,86.701882,89.70601483942653,3.0041328394264952,86.91712,82.810623,72.479537,89.70601483942653,17.226477839426433,258.33207851230526,72.656507,89.70601483942653,17.049507839426518,258.59608030993024,71.536266,89.70601483942653,18.169748839426425,256.9266974247559,-104.69507958049606,-14843.543082632086
,24.602645,,,,,,,,,,,,,,,,,,,,,,,44.171708,42.326329,22.981754290786068,19.34457470921391,8.443235200301038,587.6037343222541,2.445098009014273,122.631407,,123.999502,151.309556,87.345325,90.35047902048534,3.0051540204851337,87.61817,83.530054,73.063569,90.35047902048534,17.286910020485344,259.2046910403761,73.183054,90.35047902048534,17.167425020485247,259.38314321716484,72.075896,90.35047902048534,18.27458302048534,257.7314425364047,-104.50163623735,-14772.799926185198
,24.5739525,,,,,,,,,,,,,,,,,,,,,,,43.606493,42.321998,22.435837643355853,19.886160356644247,8.354028141262477,587.7523143667819,2.447294579699707,122.951325,,124.308808,148.96914,87.478619,89.29761821187239,1.818999211872267,88.262203,82.682215,73.773032,89.29761821187239,15.52458621187227,260.2636272623768,73.779718,89.29761821187239,15.517900211872302,260.2736295784461,72.657558,89.29761821187239,16.640060211872445,258.5970079499156,-142.36434454877886,-20076.900341614382
,24.6438185,,,,,,,,,,,,,,,,,,,,,,,43.393691,42.389765,22.22927537063787,20.16048962936221,8.318966967242988,587.8741535139873,2.448362472869369,122.995847,,124.233236,142.882087,86.334733,86.50671559641994,0.17198259641994582,88.143202,80.535261,74.189956,86.50671559641994,12.316759596419832,260.8844831248976,74.195491,86.50671559641994,12.31122459641989,260.89277536980444,73.048135,86.50671559641994,13.458580596419825,259.1761275078042,-192.41831244897674,-27095.669135176813
,24.671028833333335,,,,,,,,,,,,,,,,,,,,,,,44.202401,42.295003,23.011286901296423,19.283716098703657,8.448792151057994,587.565604872282,2.4448714399492673,122.799841,,123.954675,136.706537,84.518317,83.59337341546899,-0.9249435845310131,87.334601,78.519776,74.010126,83.59337341546899,9.583247415468975,260.6119531794595,74.029229,83.59337341546899,9.564144415468945,260.64057452528266,72.830912,83.59337341546899,10.76246141546893,258.84762172878516,-1894.5943079804701,-266770.43960692687
